kor_full,no,title,year
"대학교 정보통신기술 활용 실태 분석 ICT 활용, 교수 방법, 컴퓨터 능력, ICT 개념, 교육대학교 본 연구는 대학교 ICT 활용 실태를 분석하고, ICT 활용 관련 변수들간의 관계 및 교수 방법과 ICT 활용과의 관련성을 분석하였다. 연구대상은 교육대학교 교수들 중 198명을 무선표집하여 설문조사를 실시하였다. 분석 결과 여성 교수들과 60대 남성 교수들의 컴퓨터 능력 향상을 위한 지원이 필요하고, 경력이 적은 교수들에게 ICT 활용을 위한 지원 프로그램이 필요한 것으로 나타났다. 교수들이 사용하는 교수 방법은 직접 교수 방법과 토론 중심 교수 방법이 가장 많았으며 ICT 활용을 잘 아는 교수들이 토론 형태의 교수 방법을 더 많이 활용하고 있었다. 앞으로 교수들은 교수-학습에 활용하기 위한 컴퓨터가 점점 더 어려워질 것으로 예상하고 있었으며, ICT 활용 교육에서 다른 교수들과 협력적인 수업이 보완되어야 하고 효과적인 교수-학습을 위하여 컴퓨터를 학습해야 할 필요성을 느끼고 있는 것으로 나타났다.",886.0,대학교 정보통신기술 활용 실태 분석,2017.0
"초등학생의 인공지능 교육을 위한 교수 학습 모델 개발 및 적용 인공지능, 인공신경망, 초등학생, 프로그래밍 교육,교수학습 모델 21세기 지식 정보 사회에 인공지능 교육이 매우 중요하다. 4차 산업혁명 시대에 컴퓨터 교육에서 인공지능을 이해하고 컴퓨터 프로그래밍 교육을 해 보는 것이 매우 중요하지만 인공지능에 대해서 이해하고, 컴퓨터 프로그래밍 교육을 하는 교수 학습 모델이 없다. 본 연구에서는 제안하는 모델은 문제 이해 단계, 데이터 정리하기 단계, 인공지능 모델 정하기 단계, 프로그래밍하기 단계, 보고서 작성하기 단계로 구성된다. 프로그래밍하기 단계에서는 학생들의 수준에 적합하게 복사하기, 변형하기, 창조하기, 도전하기로 나눌 수 있다. 본 연구에서는 초등학교 교사들의 델파이 평가로 모델의 타당도를 입증하였고, 그에 따라 초등학생들이 쉽게 이해할 수 있는 사례를 만들었다. 본 연구의 결과는 초등학생들에서 인공지능 프로그램을 실습해 볼 수 있는 좋은 기회를 제공한다.",887.0,초등학생의 인공지능 교육을 위한 교수 학습 모델 개발 및 적용,2017.0
"초등 정보과 교육과정 표준모델을 위한 정보통신 교육과정 탐구 초등 정보통신 교육, 정보통신 교육과정, 정보통신 성취기준, 소프트웨어교육 초등 정보과 교육과정 내용에서의 정보통신 영역에 대한 교육을 위해 이전 연구 자료들을 살펴보고, 새로운 개선 및 내용 선정의 적합성을 조사 및 분석하였다. 전국 초등 컴퓨터교육과 교수들을 대상으로 교육내용체계의 중요도와 교육 시기의 적절성을 검토하였고, 검토 결과를 바탕으로 3차 델파이조사 검증을 통해 평가하여 최종적으로 교육 내용을 선정하고, 핵심개념 요소들, 성취기준 등을 마련하여 제안한다. 제안된 초등 정보과 교육과정에서의 정보통신 영역에 대한 교육내용 편성 및 성취기준은 세부적인 초등 정보과 교육과정의 재구성과 개선에 활용할 수 있을 것이다.",888.0,초등 정보과 교육과정 표준모델을 위한 정보통신 교육과정 탐구,2017.0
"정보과 교육과정에서 컴퓨팅사고력과 연계한 디지털소양 교육과정 프레임워크 개발 디지털소양, 디지털소양 교육과정, 정보윤리 이 연구에서는 정보과 교육에서 컴퓨팅사고력과 연계한 디지털소양의 개념과 주요 영역 그리고 학년별 성취 목표를 제시해 보았다. 주요 연구 내용으로 디지털소양의 개념 분석, 디지털기술의 변화 트렌드 분석, 주요 조직의 디지털소양 내용 요약, 정보과 교육의 성격을 제시하였다. 이를 통해 정보과 교육에서 필요한 디지털소양은 소프트웨어교육을 지원하는 내용, 컴퓨팅사고력과 연계된 내용, 정보사회 구성원으로서 필요한 내용으로 구성되어야 하는 점을 시사점으로서 강조하였다. 이와 같은 연구를 바탕으로 총 67개의 성취목표에 대해 16명의 정보교육전문가에 델파이 조사를 실시하였다. 설문 결과 전체적으로 디지털소양 즉 정보생활의 타당도는 기준점을 모두 상회하였으나 일부 합의도가 기준점을 하회하여 패널 토의를 통해 재조정하였다. 이를 통해 정보생활의 성취기준은 초등1-2학년이 5개, 초등3-4학년이 13개, 초등5-6학년이 23개, 중학교 16개로 나타났다.",889.0,정보과 교육과정에서 컴퓨팅사고력과 연계한 디지털소양 교육과정 프레임워크 개발,2017.0
"알고리즘, 프로그래밍, 로봇과 컴퓨팅 영역의 성취 기준과 컴퓨팅 사고력의 관련성 연구 알고리즘, 프로그래밍, 로봇과 컴퓨팅, 성취 기준, 컴퓨팅 사고력, 정보과 교육과정 소프트웨어 교육과 관련된 교육과정이나 운영지침에 포함된 Computational Thinking(CT)의 개념과 구성 요소가 서로 달라서 학교 현장에서 CT를 기반으로 한 소프트웨어 교육을 정착시키는 데 어려움을 겪고 있다. 따라서 본 연구에서는 전문가 델파이 조사 결과를 토대로, CT에 대한 용어를 ‘컴퓨팅 사고력’으로 통일하였고, CT의 구성 요소를 문제 정의, 자료 분석, 추상화, 자동화, 일반화 등 5가지로 구분하였다. 또한, 한국정보교육학회에서 개발한 정보과 교육과정 표준 모델에서 컴퓨팅 사고력과 관련성이 높은 소프트웨어 영역을 선정하여, 하위 영역별 성취 기준과 관련성이 높은 컴퓨팅 사고력이 무엇인지를 조사하여 제시하였다.",890.0,"알고리즘, 프로그래밍, 로봇과 컴퓨팅 영역의 성취 기준과 컴퓨팅 사고력의 관련성 연구",2017.0
"초등학교 로봇 컴퓨팅 교육을 위한 교육내용체계의 성취기준에 관한 연구 로봇컴퓨팅교육, 로봇컴퓨팅 교육과정, 로봇컴퓨팅 성취기준, 소프트웨어교육 본 논문은 로봇 영역에 대한 교육과정을 학교현장에서 보다 쉽게 적용할 수 있도록 하기위해 개념이해와 학습활동을 고려한 교육과정 모델의 로봇 영역 교육내용체계 및 성취기준에 대한 적절성을 평가하였다. 전국 교육 대학교 컴퓨터교육과 교수 전문가들이 교육내용체계의 중요도와 교육 시기의 적절성을 검토하였다. 검토 결과를 바탕으로 소 영역별 개념요소와 성취기준에 대한 수정과 보완을 거쳐 3차에 걸쳐 평가하였고, 최종적으로 개념요소와 성취기준에 대한 교육시기에 대한 합의를 거쳤다. 제안한 로봇컴퓨팅 영역에 대한 교육내용체계 및 성취기준을 학교현장 뿐만 아니라 다양한 로봇컴퓨팅 교육활동에서 학년 구분 없이 학습자의 수준에 맞게 로봇컴퓨팅 교육과정으로 재구성하여 활용할 수 있을 것이다.",891.0,초등학교 로봇 컴퓨팅 교육을 위한 교육내용체계의 성취기준에 관한 연구,2017.0
"SW 교육 뉴스데이터의 감성분석 빅데이터, 텍스트분석, 감성분석, R, SW교육 스마트폰의 대중화로 SNS를 통해 유통되는 정보의 내용과 감성을 분석하는 연구가 활발하게 진행되고 있다. 이에 본 논문에서는 SW 교육에 관한 온라인 뉴스데이터를 수집하여 형태소 분석후 단어를 추출하고 뉴스데이터의 감성지수를 산출하여 수집된 뉴스 데이터의 감성분석을 실시하였다. 또한, 산출된 감성점수가 어느 정도 정확한지 정확도를 검토하였다. 분석 결과 수집기간동안 SW 교육 관련 뉴스는 월평균 약 189건 발생되었으며, 감성점수 평균은 0.7로 SW 교육 관련 뉴스는 긍정적임을 알 수 있었다. SW 교육의 중요성 및 정책 실행에는 공감하며 긍정적이었으나 구체적인 실행 방법에는 부정적인 시각이 있었다. 즉, SW 교육환경 및 교육방법 부족 문제, SW 개발자 양성 및 처우개선 문제, 코딩 사교육 증가 문제 등이었다.",892.0,SW 교육 뉴스데이터의 감성분석,2017.0
"정보과 교육과정 표준모델을 위한 알고리즘 및 프로그래밍 영역 프레임워크 개발 SW교육과정, 알고리즘, 프로그래밍, 프레임워크, SW교육모델 학교현장에서 활용할 수 있는 SW교육과정 구성을 위해 알고리즘과 프로그래밍 영역에서 개념이해와 학습활동을 구성된 프레임워크를 개발하였다. 이를 기반으로 영역별 5단계 성취기준 체계로 구성되어 있으며 알고리즘 영역은 18개, 프로그래밍 영역은 21개의 성취기준 요소로 구성되어 있다. 각 영역별 성취기준에 대한 내용의 중요도와 교육시기의 적절성을 검토하기 위해 전문가 델파이조사 검증을 통한 타당도를 제시하였다. 연구의 결과는 정보과 교육과정 표준모델 구성을 위한 연구 자료로 활용될 수 있으며 학교 현장에 적용을 위한 SW교육과정 개발을 위한 시사점을 제공하고 있다는 점에 의의가 있다.",893.0,정보과 교육과정 표준모델을 위한 알고리즘 및 프로그래밍 영역 프레임워크 개발,2017.0
"창의적 문제해결력 향상을 위한 인포그래픽과 3D모델링을 활용한 STEAM 프로그램 개발 창의적 문제해결력, 인포그래픽, 3D모델링, 창의융합교육, STEAM 최근 교육부는 4차 산업혁명에 대비한 창의인재 양성을 위한 다양한 교육 개혁을 추진하고 있다. 본 연구에서는 인포그래픽과 3D모델링을 활용하여 창의적 문제해결력 향상을 위한 STEAM 프로그램을 개발하였다. 개발된 STEAM 프로그램을 활용하여 서울시 OO초등학교 6학년 2개 학급을 대상으로 적용한 결과 본 프로그램에 참여한 모든 학생들의 창의적 문제해결력이 향상되는 결과를 보였으며, 특히 창의적 문제해결력 요소 중에서 동기적 사고가 가장 큰 향상을 보였다. 본 연구 결과를 통하여 초등학교 현장에서 인포그래픽과 3D모델링을 활용한 다양한 STEAM 프로그램을 개발하여 적용함으로써, 미래 사회를 대비한 창의적 사고력을 갖춘 인재를 양성할 수 있을 것으로 기대된다.",894.0,창의적 문제해결력 향상을 위한 인포그래픽과 3D모델링을 활용한 STEAM 프로그램 개발,2017.0
"R을 활용한 정보교육관련 논문 분석 빅데이터, 텍스트분석, 사회연결망분석, R, 정보교육 최근 빅데이터 분석과 함께 사회연결망에 대한 관심이 증대되고 있다. 이러한 사회연결망분석을 이용한 연구가 사회과학 영역뿐 아니라 자연과학 영역 등 여러 분야에서 다양하게 이루어지고 있다. 이에 본 논문에서는 정보교육 관련 석·박사 학위논문을 수집하여 텍스트분석과 사회연결망분석을 실시하였다. 그 결과, 모든 기간에서 출현빈도수가 높게 나오거나 지속적으로 나오는 단어가 있었으며, 기간별로 출현빈도가 갑자기 높아진 단어들도 있었다. 또한, 출현빈도수가 큰 단어가 대체적으로 매개중심성도 컸으며, 기간별 연구흐름의 특징이 있음도 알수 있었다. 그러므로 IT 기술발전과 초·중·고등학교 정보교육과정 변화에 민감하게 정보교육 석·박사학위 논문 주제가 변화되었음을 알 수 있었다. 앞으로 기간4에서 출현빈도가 높아진 스마트, 모바일, 스마트폰, SNS, 어플리케이션, 스토리텔링, 다문화, STEAM과 관련된 연구가 지속될 것으로 예측하며, 로봇, 프로그래밍, 코딩, 알고리즘, 창의성, 상호작용, 개인정보보호와 관련된 주제도 꾸준히 연구될 것으로 예측된다.",895.0,R을 활용한 정보교육관련 논문 분석,2017.0
