kor_full,no,title,year
리눅스 기반 초등학교 학급경영 데이터베이스 시스템 설계 및 개발   교육정보화사업이 이루어지면서 학교 현장에는 많은 변화가 일어나고 있다. 학내망과 교육망이 구축되었으며 교수-학습 방법의 다양화 및 정보의 공유가 이루어지고 있다. 그러나 우리 학교와 학급에서의 정보의 관리 및 공유는 효과적으로 이루어내지 못하고 있는 실정이다. 본 논문은 학내망의 저비용과 고효율을 이룰 수 있으며 교사가 학급을 경영하는데 필요한 업무를 분석하여 효율적인 학급 경영을 할 수 있도록 도움을 줄 수 있는 리눅스기반 초등학교 학급경영 데이터베이스를 설계하고 개발하였다.,92.0,리눅스 기반 초등학교 학급경영 데이터베이스 시스템 설계 및 개발,2001.0
"초등학교 컴퓨터 교육을 위한 상황학습과 전통적학습의 비교 분석   본 연구의 목적은 컴퓨터 교육을 실시할 수 있는 상황학습 모형을 정립하고, 상황학습 및 전통적학습이 워드프로세서 학습 시간의 학습태도와 컴퓨터 학습능력 향상에 미치는 효과를 검증하는 것이다. 본 연구의 결과를 요약하면 다음과 같다. 먼저, 상황학습 및 전통적학습이 워드프로세서 시간의 학습태도에 미치는 효과에 대해서 이해도․흥미도․성취도․집중도․적용도․자발성의 6개 영역에서 살펴 보았다. 그 결과, 이해도 면에서는 전통적학습이 상황학습보다 더 나은 효과를 나타내었고, 나머지 5개 면에서는 상황학습이 우세한 결과를 보였다. 다음으로, 상황학습 및 전통적학습이 학습자의 컴퓨터 학습능력 향상에 미치는 효과에 대해서 살펴 보았다. 그 결과 전통적학습이 상황학습보다 근소한 차이로 우위를 보였다. 하지만, 컴퓨터 학습에 대한 아동들의 학습태도면에서 상당부분 상황학습이 전통적학습 보다 우세했다는 점은 연구의 큰 성과이자 의미를 찾아볼 수 있는 대목이라고 할 수 있다.",93.0,초등학교 컴퓨터 교육을 위한 상황학습과 전통적학습의 비교 분석,2001.0
"게임 프로그램 이해를 통한 체계적 ""프로그래밍"" 교수 자료 개발   ‘컴퓨터 교육’이라는 개념은 컴퓨터를 이용한 교육과 컴퓨터를 배우는 교육 두 가지 의미를 동시에 가지고 있기 때문에 사용하는데 주의를 기울여야 한다. 후자의 개념으로서 ‘컴퓨터 교육’은 전산학에 대한 개론 및 프로그래밍과 관련된 학습이 핵심을 이룬다. 특히 프로그래밍의 학습의 경우는 코딩, 컴파일링, 디버깅 등의 복잡한 과정과 함께 운영체제 및 하드웨어에 대한 지식 같은 프로그래밍 외적인 분야에 대해서도 다양한 이해가 요구된다. 기존의 프로그래밍 학습은 프로그래밍 언어의 문법에 대한 기계적 암기나 사용법을 익히는 것에 치중하여 논리적인 사고를 키우는데 적합하지 못했다. 이에 본 논문에서는 프로그래밍에 대한 기본적인 통찰력을 기를 수 있도록 프로그래밍 언어의 기초가 되는 C로 코딩된 게임 소스들을 분석하고자 한다.",94.0,"게임 프로그램 이해를 통한 체계적 ""프로그래밍"" 교수 자료 개발",2001.0
"홈페이지를 활용한 학교 토론문화 활성화 방안   지금 학교 현장의 모습은 그 동안 관료적이고 권위적인 풍토아래 정착된 학교문화로 인해 학교붕괴, 교실붕괴라는 심각한 사태에 직면하고 있다. 이와 같은 현실에서 학교를 바람직한 방향으로 변화시키기 위해 학교에 대한 바람과 요구를 적극 수렴하여 구성원 개개인의 의견이 최대한 존중받는 가운데 자유롭고 열린 토론을 가능하게 하는 방안 연구가 절실히 필요하다. 따라서 본 논문에서는 학교 홈페이지를 이용하여 건전하고 다양한 생각들을 밖으로 끌어 낼 수 있는 사이버 공간인 학교토론방(SDR) 시스템을 구축하여 가상 토론을 통해 구성원들의 자유 의사 표현을 가능하게 하였다. 또한 불건전한 메시지 차단 DB를 SDR 시스템과 연동하여 올바른 용어를 사용하도록 하였다. 이러한 연구 결과 교육주체들의 참여 기회의 확대, 개방적이고 활동적인 참여, 집단 목적 달성을 위한 태도 변화, 건전한 토론 문화 형성의 측면에서 학교토론문화 정착에 많은 도움을 준 것으로 나타났다.",95.0,홈페이지를 활용한 학교 토론문화 활성화 방안,2001.0
"상호작용을 강화한 웹기반 독서교육 시스템의 설계 및 구현   본 연구에서는 새로운 웹기반 독서교육 시스템을 제안한다. 기존의 웹기반 독서교육 시스템은 웹 문서의 대부분을 클라이언트에 독립적인 HTML과 자바스크립트만을 이용하여 구현하였기 때문에 학습자의 상호작용이 떨어져 독서교육의 효과가 미흡하였다. 본 논문에서는 서버/클라이언트간에 시간과 공간의 제약을 받지 않고 상호작용이 가능하도록 ASP, MS-SQL 7.0 서버와 Visual Basic 6.0을 혼용한 웹 기반 독서교육 시스템을 설계하고 구현하였다. 본 연구의 목적은 장차 보편화될 원격교육 시스템에서 학습자의 독서능력을 향상시킬 수 있는 웹기반 독서교육 시스템을 구현하여 시간과 공간의 제한을 받지 않고 학습자․학부모․교사의 상호작용을 통하여 독서 교육을 효과적으로 수행할 수 있는 체제가 되도록 하는 데 있다.",96.0,상호작용을 강화한 웹기반 독서교육 시스템의 설계 및 구현,2001.0
학교 수학교육에서의 인터넷 활용 실태1)   멀티미디어 기능을 갖춘 빠른 속도의 컴퓨터의 활용을 뜻하는 정보기술의 교육적 활용은 아직은 초기 단계에 있다고 할 수 있다. 또한 정보기술의 한 형태라고 할 수 있는 인터넷 활용의 경우에 있어서도 컴퓨터의 발전과 더불어 생긴 대화 채널이자 정보 검색의 도구인 인터넷은 교사들로 하여금 그 어느 때보다도 교수-학습 자료를 손쉽게 찾을 수 있게 하고 있으나 인터넷의 교육적 활용 역시 초기 단계라고 할 수 있다. 그리하여 본 연구에서는 이러한 교육정보화 및 교사정보화를 목적으로 교사들(수학교과)의 전반적인 인터넷 활용 실태에 관한 조사를 바탕으로 학교교육에서의 인터넷 활용 증진 및 개선 방안에 관하여 알아보았다.,97.0,학교 수학교육에서의 인터넷 활용 실태1),2001.0
"웹 에이전트를 이용한 웹기반 교수-학습 시스템의 설계 및 개발   최근에, 컴퓨터를 이용한 학습은 CAI 환경에서 WBI 학습 환경으로 옮아가고 있다. WBI 학습에 필요한 대부분의 웹 문서는 검색 엔진을 이용하여 얻는다. 교수자는 검색한 웹 문서의 사용가능성을 평가한 후 학습 자료로 사용한다. 그러나 이런 교수-학습 과정은 다음과 같은 문제점이 있다. 첫째, 교수자에 의해 선정된 웹 문서를 반복해서 검색한다. 둘째, 웹 문서를 학습자에게 제시하기 위한 별도의 교수 설계 과정이 필요하다. 셋째, 학습자의 평가 결과와 웹 문서 사이의 관련성 분석이 매우 어렵다. 본 연구에서는 WBI 학습에 필요한 웹 문서를 검색하고 학습자에게 학습 과정을 안내하는 WAILS(Web Agent Instruction Learning System)를 제안한다. WAILS는 웹 에이전트를 이용하여 WBI 학습에 필요한 웹 문서를 수집한다. 교수자는 수집한 웹 문서를 평가하고 교수-학습 생성기를 통해 학습자에게 제시한다. 교수자는 WAILS를 이용하여 웹 문서의 검색과 교수-학습 설계를 동시에 하게 된다. 이는 WBI 학습을 더욱 촉진시키게 된다.",98.0,웹 에이전트를 이용한 웹기반 교수-학습 시스템의 설계 및 개발,2001.0
"웹기반 학습에서 사회적 상호작용이 아동의 사회성 발달에 미치는 영향에 대한 연구 -초등학교 1학급을 중심으로-   인터넷 기술의 발달은 학교 현장에서 웹기반학습을 가능하게 하였고 새로운 교육 방법의 하나로 자리잡아가고 있다. 웹기반 학습에 대한 관심이 증가되면서 웹활용에 대한 많은 자료와 방법들이 쏟아져 나오고 있어 교수-학습방법에 있어서는 활발하게 논의되고 있으나 상대적으로 학습자의 인격 형성에 중요한 요소인 사회적 상호작용을 통한 사회성의 발달과 같은 생활지도 측면은 소홀한 면이 있다. 본 논문은 웹기반학습에서 사회적 상호작용이 아동의 사회성 발달에 미치는 영향을 검증하고, 아동의 성격과 참여도에 따른 사회성의 변화를 분석하여 웹기반학습에서 아동의 사회성 발달을 적극적으로 유도할 수 있는 방안들을 함께 모색하는데 있다.",99.0,웹기반 학습에서 사회적 상호작용이 아동의 사회성 발달에 미치는 영향에 대한 연구 -초등학교 1학급을 중심으로-,2001.0
"웹을 이용한 자기 주도적 CAI 개발 - 수학과 도형영역 중심   21세기는 정보화 사회로 필요한 정보를 빠르게 찾아 자신의 문제를 스스로 해결해 나갈 수 있는 능력을 갖추지 않으면 적응하기 어렵게 될 것이다. 학교 현장에서 이러한 정보화 사회에 대처할 수 있도록 학습자 자신이 교육의 주체가 되어 스스로 학습 계획을 세우고, 다양한 방법으로 정보를 수집, 검토하여 문제를 해결해 나가는 능력을 기를 수 있도록 교육이 이루어져야 한다. 이것을 가능하게 하는 것이 컴퓨터를 활용한 학습 특히, 웹(Web)을 활용한 자기 주도적 학습이다. 즉, Web을 활용하여 지식과 정보를 학습자가 자율적으로 수집, 활용하여 독자성과 창조성을 기를 수 있는 자기 주도적 학습을 할 수 있는 프로그램이 필요하다. 따라서 본 논문은 Web를 활용하여 초등학교 수학과 도형 영역을 5단계로 재구성하고 1단계는 ‘여러가지 모양’에 관한 학습 단계로 도형이 무엇이고 실생활에 어떻게 활용되는지 알게 하였고, 2단계는 ‘점․선분․각’에 관한 학습 단계로 도형 학습의 기초를 다지게 하고 각과 도형간의 관계를 인식할 수 있도록 하였다. 3단계는 ‘평면도형’에 관한 학습단 계로 평면도형들 간의 관계와 여러 가지 형태를 가진 도형의 넓이를 자르거나 붙여서 계산 할 수 있도록 하였으며, 4단계는 ‘합동과 대칭’에 관한 학습단계로 합동, 축소, 확대된 도형을 알고 실생활에 어떻게 활용되는지 알 수 있도록 하였다. 5단계는 ‘입체도형’에 관한 학습단계로 평면도형, 입체도형, 뿔, 회전체와의 관계를 학습할 수 있도록 하였다. 이렇게 개발한 프로그램은 Web을 기반으로 학습이 진행되므로 학습 시간과 장소의 제한에서 벗어나 언제, 어디서나 학습할 수 있으며, 학습자의 능력에 따라 학습 흐름을 조절하여 학습함으로써 완전학습은 물론, 학년의 벽을 넘어 학습할 수 있다. 또한, 프로그램 진행이 학습자 스스로 문제를 해결하게 하여 자기 주도적 학습력을 길러나갈 수 있도록 하였다.",100.0,웹을 이용한 자기 주도적 CAI 개발 - 수학과 도형영역 중심,2001.0
"Web기반 원격교육에서 학습자 분석 시스템의 설계 및 구현   정보통신 기술의 비약적인 발달은 교육환경 및 교육방법에도 커다란 변화를 야기하고 있으며, 결과적으로 학생들이 기존의 물리적 틀 안에서 교육을 받기보다는 자신의 필요에 맞는 학습을 원하는 시간과 공간에 맞추어 받을 수 있는 새로운 교육 환경으로서 원격교육이 여러 분야의 교육에 적용되고 있다. 본 논문에서는 Web기반 원격교육에서 학습자 분석 시스템을 설계․구현하였다. 본 학습자분석 시스템은 수요자들의 요구를 수용하고 원하는 자료에 쉽게 접근 할 수 있도록, 효율적인 검색을 통한 자신의 학습자료 획득과 질문에 대한 적절한 결과를 도출할 수 있는 Q&A처리모듈, 학습자에 대한 올바른 분석을 통해 Feedback을 강화시킬 수 있는 학습자 분석모듈로 구성했다.",101.0,Web기반 원격교육에서 학습자 분석 시스템의 설계 및 구현,2001.0
