kor_full,no,title,year
"유색 패트리넷을 이용한 인터넷 환경에서 프로그램 신뢰성 유색 패트리 넷, 인터넷 환경, 신뢰도 인터넷 환경에서 이러닝 시스템과 같은 고신뢰성의 정보를 원한다. 인터넷 시스템에서 프로그램과 데이터의 결함이 발생할 수 있기 때문에 신뢰성 분석이 매우 어렵다. 이 논문에서는 인터넷 환경에서 프로그램 신뢰성을 예측하기 위해서 유색 패트리넷 모델을 이용하는 신뢰도 예측 모델을 제안한다. 제안한 모델에 적용하는 신뢰도 분석 절차는 다음과 같다. 먼저, 인터넷 프로그램 모델을 만든다. 이를 유색 패트리넷으로 변환한 후 인터넷 시스템 모델의 신뢰도를 예측한다. 이 방법은 신뢰성 있는 인터넷 프로그램을 개발하는 데 도움을 줄 수 있고, 신뢰도 예측 방법이 매우 간단하기 때문에 적용하기 편리하다.",434.0,유색 패트리넷을 이용한 인터넷 환경에서 프로그램 신뢰성,2009.0
"통계 활용 능력 향상을 위한 웹 2.0 기반 학습 시스템 개발 및 적용 통계 활용 능력, 웹 2.0, 학습 시스템 웹은 정보가 전송되어 소비되는 매체에서 콘텐츠가 생산되고 공유되며 또 다른 용도로 활용되는 플랫폼으로 변화되고 있다. 웹 2.0 애플리케이션들은 이러한 플랫폼에 가장 근원적인 장점을 제공한다. 본 논문에서는 통계 활용 능력 향상을 위해서 웹 2.0 기반의 학습 방법을 제안하였다. 이를 위해 학생들에게 UCC 자료를 제작하고 통계 원리 및 통계 자료 활용에 대해서 학습할 수 있도록 하였다. 연구의 실효성을 위해서 OO시 소재의 대학교 1학년 1개 반을 대상으로 논문에서 제시한 교육내용과 방법을 통하여 실험연구를 하였다. 연구 결과 학생들은 통계의 기본 원리를 이해하고 통계자료 활용 능력에 대한 중요성을 인식하게 되었으며 긍정적인 반응을 나타내었다. 이를 통해 통계 활용 능력은 적절한 교육 방법만 제시된다면 학생들에게 효과적인 교육이 가능하다는 것을 확인할 수 있었다.",435.0,통계 활용 능력 향상을 위한 웹 2.0 기반 학습 시스템 개발 및 적용,2009.0
"대학 교육과정 운영 형태에 기반한 이러닝 모델 분류에 관한 연구 이러닝, 이러닝 운영 형태, 이러닝 모델 정보통신기술의 발달과 함께 인터넷은 사회 및 생활 전반에 깊숙이 보급되었다. 뿐만 아니라 인터넷을 활용한 이러닝의 교육적 요구는 학교 교육의 변화에 커다란 영향을 끼치고 있다. 이러닝은 비용대비 효과 측면을 포함하여 변화와 일관성에 빠르게 반응하며 적절한 내용을 보유하고 있는 장점을 가지고 있다. 따라서 우리나라의 여러 대학에서도 이러닝을 적극적으로 도입하기 시작하였다. 그러나 교육 및 경제적 효과에 대한 고려없이 도입하였기 때문에 비효율적으로 운영되고 있다. 이에 본 논문에서는 대학에서의 이러닝 운영 형태를 분석하고, 이러닝의 운영 형태에 대한 대학생들의 선호도를 조사하여 바람직한 이러닝 운영 형태에 대하여 연구하였다.",436.0,대학 교육과정 운영 형태에 기반한 이러닝 모델 분류에 관한 연구,2009.0
"레고 NXT 로봇을 활용한 예비교사의 프로그래밍 언어 수업 방안 - 미로 찾기 문제를 중심으로 - 레고, NXT, 프로그래밍 언어 교육 본 논문에서는 레고 마인드스톰 NXT라는 로봇을 활용하여 프로그래밍을 재미있게 수업할 수 있는 방안에 대해서 모색하였다. 수업의 목표는 단편적인 지식 습득이 아닌 미로찾기라는 문제해결을 목표로 한다. 이 로봇은 컴퓨터에 설치된 NXT-G라는 GUI와 USB를 통해서 통신을 하도록 되어있다. 이 GUI는 텍스트 기반 방식이 아닌 아이콘 기반 방식 프로그래밍 도구이다. 본 논문에서는 16주를 초급 단계, 중급 단계, 고급단계로 나누어서 계획하였다. 초급 단계에서는 GUI 사용 방법과 로봇의 센서들의 작동방법을 익히는 것에 주안점을 두었다. 중급 단계에서는 저(低)난이도 미로를 설계하여 프로그래밍하는 단계로 구성하였다. 고급 단계에서는 중(中)난이도와 고(高)난이도의 미로를 설계하여 프로그래밍하는 단계로 구성하였다. 모든 미로찾기 문제는 알고리즘 작성, 순서도 작성, 스택을 이용한 프로그래밍이라는 3가지 과정을 거치도록 구성하였다.",437.0,레고 NXT 로봇을 활용한 예비교사의 프로그래밍 언어 수업 방안 - 미로 찾기 문제를 중심으로 -,2009.0
"SMS를 활용한 교사와 학부모의 의사소통 실태 및 과제 SMS, 교사와 학부모간 의사소통 맞벌이 가정의 증가로 학부모는 교사와의 의사소통에서 시간․공간적으로 자유롭지 못하며, 교사도 학급당 많은 인원수와 업무과중 등으로 학부모와 의사소통이 잘 이루어지지 못하고 있다. 이러한 상황을 극복할 수 있는 수단으로서 SMS를 활용한 교사와 학부모의 의사소통 실태를 분석하고 해결해야 할 과제를 알아보았다. SMS 활용 실태에서 아동에 대한 정보 교류 및 교육 활동을 위해 SMS가 필요하다는 대답이 높았으며, 교사는 아동에 대한 교육 정보 교류를, 학부모는 생활 태도 향상에 효과가 있음을 지적하였다. 분석 결과를 바탕으로 담임에 대한 부담 해결, 담임과의 친숙함 형성, SMS 무반응 이유 탐색 및 대처 방안 마련, 학부모 요구에 맞는 정보 제공하기, 학부모의 답장률 높이기, 문자 용량 확대, 컴퓨터 온라인 접속 문제 등이 해결해야 할 과제로 파악되었다.",438.0,SMS를 활용한 교사와 학부모의 의사소통 실태 및 과제,2009.0
"프로그래밍 학습동기 증진을 위한 스토리텔링기반 교육 모형에 관한 연구 스토리텔링, 프로그래밍 교육, 동기 본 연구에서는 초등학생의 프로그래밍 학습을 위해 스토리텔링기반 프로그래밍 교육 모형을 개발 현장에 적용하여 학습동기와 학업성취도 증진을 모색하였다. 학습동기에 대한 사후 검사 결과, 두 집단은 통계적으로 유의미한 차이를 보였으며 학업성취도 대한 사후 검사 결과, 두 집단 모두 사전검사에 비해 평균점수가 향상되었는데 특히, 실험집단의 평균이 비교집단의 평균보다 높게 나타났으며, 통계적으로 유의미한 차이를 보이고 있다. 본 연구의 결과 스토리텔링 전략이 프로그래밍의 학습동기 증진과 학업성취도의 향상에 직접적인 관련이 있다는 것을 밝힐 수 있었다.",439.0,프로그래밍 학습동기 증진을 위한 스토리텔링기반 교육 모형에 관한 연구,2009.0
"U-러닝 기반 수준별 독서교육지원 시스템 개발 및 효과검증 U-러닝, 수준별 독서 최근 모바일 기술의 발전으로 웹페이지를 시간과 장소에 관계없이 자유롭게 이용할 수 있는 유비쿼터스 환경이 만들어져 가고 있다. 본 연구에서는 기 개발된 수준별 독서교육지원 시스템을 U-러닝 환경에 맞게 개선하여 모바일 서비스를 할 수 있도록 개선하고 학생들에게 전자책 서비스와의 연계를 통해 오프라인이나 온라인상에서 독서를 할 수 있도록 하였다. 이를 통해 독서에 대한 흥미와 관심을 고조시키고 독서능력을 향상시킬 수 있는 독서교육지원시스템을 개발하여 그 효과를 검증해 보았다. U-러닝 기반 수준별 독서교육지원 시스템은 학생들에게 독서와 독후활동에 대한 흥미를 높일 수 있게 해 주었고 이를 통해 학생들의 독서 능력 향상에 도움을 줄 수 있었다.",440.0,U-러닝 기반 수준별 독서교육지원 시스템 개발 및 효과검증,2009.0
"사이버교사의 만족도 요인 평가 준거 개발 및 타당도 분석 사이버교사 만족도, 평가 준거 사이버학습에서 사이버교사는 학생들과의 다양한 활동을 통해 학습을 지원하고 안내하는 역할을 담당한다. 따라서 사이버교사의 만족도를 높이는 것은 사이버학습의 효과를 높이는 데 기여하게 될 것이다. 이에 본 연구에서는 초중등 사이버학습에 참여하는 교사들의 만족도를 평가할 수 있는 평가 준거를 개발하고, 만족도에 영향을 미치는 변인을 분석하였다. 사이버교사 만족도 평가 준거는 내용타당도를 확보하였고, SPSS 및 AMOS를 이용하여 문항분석 및 평가 준거 요인의 적합도 지수 분석 등을 토대로 최종적으로 5개 요인에서 20개의 문항을 확정하였다.",441.0,사이버교사의 만족도 요인 평가 준거 개발 및 타당도 분석,2009.0
"언플러그드 컴퓨팅을 이용한 예비교사의 정보교육 사례 연구 정보교육, 정보교과 예비교사 교육, 언플러그드 컴퓨팅 이 연구에서 제안한 교육프로그램은 예비교사들을 대상으로 인지심리학의 개념습득 이론 중 원형이론과 본보기 이론의 상호보완을 통하여 정보교육의 필요성과 개념을 습득하도록 하였다. 또한 언플러그드형 수업사례 시연활동을 통하여 컴퓨터과학에 관한 지식이 부족한 학습자들에게 교수-학습 설계능력을 향상시키고, 컴퓨터과학의 개념과 원리를 습득할 수 있도록 하였다. 예비교사들에게 적용해본 결과 효과성이 높은 유의미한 결과를 얻을 수 있었다.",442.0,언플러그드 컴퓨팅을 이용한 예비교사의 정보교육 사례 연구,2009.0
"기업 이러닝 강좌의 중도탈락 영향변인에 관한 연구 기업 이러닝, 중도탈락 최근 들어 이러닝 강좌의 양이 날로 증가하고 있지만 이러닝의 복병인 중도탈락에 관한 연구는 그리 많지 않은 실정이다. 이에 본 연구는 한국 S 기업의 2007년 4분기 이러닝 강좌를 수강한 250명(이수자 157명, 중도탈락자 93명)을 대상으로 이수자와 중도탈락자 집단에 영향을 미치는 독립변인이 무엇인지, 또 이들 집단 분류를 어떤 변인들이 얼마만큼 설명하고 있는지를 규명하였다. 수집된 데이터로 로지스틱 회귀분석을 실시하였으며 그 결과 중도탈락에 영향을 미치는 변인은 학습자 배경변인 중 결혼여부, 학습에 투자하는 시간, 직무병행 어려움, 가사병행 어려움이었으며 학습자 내적변인, 강좌에 대한 기대 역시 영향을 미치는 것으로 나타났다.",443.0,기업 이러닝 강좌의 중도탈락 영향변인에 관한 연구,2009.0
