kor_full,no,title,year
"효율적인 초등학교 영어 학습을 위한 멀티미디어 컨텐츠와 Video Conference의 이용 방안 연구   초등영어교육이 듣기, 말하기 위주의 음성언어 중심 교육 원칙을 중요시하고 있으나 현재의 학습환경에서는 비디오나 오디오를 따라하는 수준에서 지도되고 있다. 음성언어 중심 영어학습은 ESL환경에서 배우는 것이 가장 효과적이라고 할 수 있다. 따라서 본 논문에서는 학교교육에서 배운 영어를 웹에서 학습할 수 있는 기회를 갖도록 멀티미디어 컨텐츠를 제작하여 제공하도록 하고 있다. 또한 화상회의 시스템이나 전자우편을 통하여 언제든지 다시 사용해 볼 기회를 갖게 함으로써 영어학습에 대한 강화가 실생활에서 일어날 수 있도록 하는 방안에 대해 연구하였다.",70.0,효율적인 초등학교 영어 학습을 위한 멀티미디어 컨텐츠와 Video Conference의 이용 방안 연구,2000.0
"능동 데이터베이스 기반 교육 정보 질의 처리 시스템의 설계 및 구현   본 논문에서는 WWW환경에서 능동 데이터베이스 기법을 활용한 교육 정보 시스템을 설계하고 구현하였다. 본 논문에서 개발한 시스템은 크게 사용자 그룹 인터페이스， 능동 기반 모니터, 전문가 그룹 인터페이스로 구성된다. 개발 시스템을 구성하는 각각의 모듈들의 역할을 간략히 정리하면 다음과 같다. 사용자 그룹 인터페이스는 개발 시스템에 등록된 사용자들이 시스템에 접근하는 용도로 사용한다. 능동 기반 모니터는 트리거링 모듈로서 키워드 파서, 예외 상황 처리기, DB 접근 모듈 등으로 구성되며， 키워드 인덱스 Q&A DB, 사용자 그룹 메일링 리스트， 전문가 그룹 메일링 리스트롤 관리한다. 즉, 능동 기반 모니터는 본 논문에서 개발한 시스템의 핵심 부분으로 사용자의 요구를 키워드 기반으로 분석하여 요구 내용을 능동적으로 처리한다. 전문가 그룹 인터페이스는 개발 시스템에 등록된 전문가들이 질문 내용에 대한 답변을 제공하는 용도로서 사용한다.",71.0,능동 데이터베이스 기반 교육 정보 질의 처리 시스템의 설계 및 구현,2000.0
"웹을 기반으로 한 가상 교원 연수의 운영 전략에 관한 연구   교원 연수에 있어서 웹을 기반으로 한 가상 연수가 앞으로 더욱 늘어날 전망이다. 그러나, 아직까지는 가상 연수는 하드웨어적인 시스템의 측면에서만 평가가 이루어져 왔고, 긍정적인 면만을 연구해 온 감이 없지 않다. 이제는 이러한 시스템 측면을 발전시켜가면서 몇몇 기관에서 선도적으로 시행한 가상 연수 프로그램의 문제점을 분석하고, 개선 방안을 찾아볼 시점이다. 하지만 각 연수 기관에서 이러한 운영상의 문제점들을 자체적으로 분석하고 있을 뿐 비교 평가할 기회가 없었다. 따라서 본 논문에서는 몇 개의 기관에서 시행한 웹 기반 가상 연수 운영에 대한 데이터를 입수하여 비교 분석하고， 문제점을 해결하기 위한 방안을 모색하고자 한다.",72.0,웹을 기반으로 한 가상 교원 연수의 운영 전략에 관한 연구,2000.0
"초등교육을 위한 정보통신기술 활용: 현황과 과제   이 연구는 초등교육 현장에서 정보통신기술이 활용되는 현황을 살펴보고, 그 활용을 활성화하기 위한 과제들을 분석하였다. 정보통신기술 활용 현황에 대해서는 2000년 2월에 실시했던 설문조사의 결과를 기초로 하여 컴퓨터교육의 주무를 담당하는 교사의 정보통신기술 관련 학습 경험， 학교의 정보통신기술 활용 환경과 방법， 수업에서의 정보통신기술 활용 방법， 정보통신기술 활용을 저해하는 요인 등에 대해 알아보았다. 또한 정보통신기술 활용 활성화를 위한 과제에 대해서는 물적 자원， 인적 자원， 교육과정， 행•재정적 지원 등에 초점을 두고 각각의 정보화 추진 실태와 문제들을 살펴보았다. 최근 몇 년 동안 학교의 정보통신기술 활용 환경은 상당히 개선되었다. 그러나 아직도 정보통신기술의 활용 빈도가 낮고, 활용 능력을 갖춘 교사가 부족하며， 매우 제한된 방법으로 그 기술을 활용하고 있는 것이 현실이다. 따라서 정보통신기술을 활발히 활용하도록 하기 위한 과제들을 파악하고 해결하려는 보다 체계적인 노력이 이루어져야 한다.",73.0,초등교육을 위한 정보통신기술 활용: 현황과 과제,2000.0
교원양성대학의 컴퓨터교육 교재개발 연구   지식기반 사회를 맞이하여 컴퓨터 교육에 대한 관심이 점점 높아가고 있다. 2001년부터 컴퓨터 교육이 초 • 중등학교 교육과정에 필수적으로 포함되고， 교육정보화 사업이 2000년안에 마무리됨에 따라 교원 양성 대학에서는 예비교사들에게 학교 현장에서 필요한 컴퓨터 교육， 컴퓨터교육과정， 컴퓨터 교수법 및 교재연구 등에 대한 교육들이 이루어질 수 있는 표준화된 교재가 필요하다. 그러므로 본 논문에서는 예비교사들에게 정보소양 능력뿐만 아니라 학교 현장에서 컴퓨터를 효과적으로 가르치기 위한 컴퓨터교육 교재개발에 관하여 연구하였다.,74.0,교원양성대학의 컴퓨터교육 교재개발 연구,2000.0
웹기반 학습을 위한 사회과 지역화 학습자료 개발과 활용   일반적으로 웹기반 수업이 전 교과에 걸쳐 전개되고 있는 바， 다양한 WBI 자료를 교과특질에 맞게 특성화하는 일 또한 간과해서는 안 되는 중요한 수업현장의 과제이다. 따라서 웹기반 지역화 학습자료 개발이라는 당면과제를 사회과에서 해결하고자 하는 시도로써 본 연구를 추진하게 되었다. 전국 각 지역마다 ‘사회탐구'라는 별책교재를 개발하여 Text위주의 지역화 학습을 지도하고 있는데 이를 개선하는 노력으로 WBI 지역화 자료개발 모델을 제시하였다. 이를 바탕으로 우리고장의 생활모습 등의 다양한 내용을 WBI 자료화하여 학교 홈페이지에 올려 활용 • 지도하였다. 그 결과 Text위주의 교재감각에서 벗어나 역동적인 멀티미디어 환경인 지역화 웹페이지를 만남으로서 학생들의 자기 주도적 학습 능력 및 문제해결 능력이 신장되었다.,75.0,웹기반 학습을 위한 사회과 지역화 학습자료 개발과 활용,2000.0
"웹 기반 학습을 위한 평가 시스템의 설계 및 구현   인터넷 기술의 발달로 인하여 웹 기반 학습이 증가추세에 있다. 웹 환경에서 학습도 전통적인 학습과 마찬가지로 학습 내용과 더불어 학습한 과정이나 결과에 대한 평가도 포함되어야 진정한 교육의 과정(Process)이 완성된다고 할 수 있다. 현재까지 웹 기반 학습의 평가는 학습의 결과나 지식 이해 위주의 평가가 주를 이루고 있으며 평가 결과에 대한 적절한 피드백이 제공되지 못하고 있다. 본 논문에서는 학습자가 웹 기반 학습을 하는 과정에 평가를 할 수 있도록 하였으며 즉각적인 피드백의 제공으로 학습자가 자기주도적인 학습을 해 나가는데 도움을 주도록 하였다. 즉, 교사가 작성한 문제를 문제은행화하여 데이타베이스에 저장하고 주제어, 학년， 학기， 단원별 검색이 가능하도록 하였으며 각 문제마다 정답과 오답에 대한 피드백을 줄 수 있도록 하였다. 또한 학습자는 학습을 해 나가면서 문제를 풀고 즉각적인 피드백을 제공받음으로써 문제 해결에 도움을 주며 학습의 동기를 유발하여 웹을 통한 교수 학습의 질을 향상시킬 수 있는 시스템을 설계하고 구현하였다.",76.0,웹 기반 학습을 위한 평가 시스템의 설계 및 구현,2000.0
"분수 연산을 위한 지능형 교수시스템의 설계 및 구현   정적인 CAI 테크닉에 의해 개발된 기존의 프로그램들은 고정된 교육과정과 내용을 가지고 있기 때문에 다양한 수준의 학습자에게 적합한 학습을 하기에는 어려운 점이 매우 많다. 또한 학습자들 개개의 독특한 학습에 대해 적절한 교육방법을 제공하기 위한 보조 기능에 대해 그 유연성이 부족하다. 이러한 문제들을 해결하기 위하여 본 논문에서는 분수 연산을 위한 지식 기반의 교수 시스템의 설계 및 구현을 하였다. 분수 연산에 관련된 지식들을 분석하여 학습자의 이해 수준과 잘못 인식하고 있는 버그, 상호관련된 오류롤 진단하고 학습자에게 적합한 교수학습 모듈을 구현한다. 학습자의 이해 수준과 오류를 진단하기 위한 진단 모듈과 학습자 인터페이스 모듈을 실험을 하여 기존 분수학습 CAI보다 지능형 분수 교수 시스템의 학습 성취도가 높아짐을 살펴보았다.",77.0,분수 연산을 위한 지능형 교수시스템의 설계 및 구현,2000.0
이동 에이전트를 이용한 협력적인 모니터링 에이전트의 설계 및 구현   이 논문은 교육용 포탈 사이트의 사라진 사이트(Dead Site) 필터링을 위한 상호 협력적인 모니터링 에이전트의 설계 및 구현에 관한 연구이다. 일반적으로 교육용 포탈 사이트는 선생님이나 개인적인 교육용 흠페이지의 주소를 많이 가지고 있다. 그렇기 때문에 홈페이지의 주소를 일관성 있게 유지하는 것이 매우 어려우며 사라진 사이트롤 포탈 사이트 관리자가 모두 찾아내는 경우는 거의 불가능하다. 따라서 본 연구에서는 이동 에이전트를 이용하여 사라진 사이트를 지능적으로 모니터링하는 상호 협력적인 모니터링 웹 에이전트를 설계， 구현하였다. 구현한 모니터링 에이전트는 한국형 교육 포탈 사이트인 KEPS에 탑제하여 그 성능을 실험하였으며， 일반 모니터링 시스템과 비교하여 그 효용성을 살펴 보았다.,78.0,이동 에이전트를 이용한 협력적인 모니터링 에이전트의 설계 및 구현,2000.0
초등학교 교육활동 기반 그룹웨어의 설계 및 구현    ,79.0,초등학교 교육활동 기반 그룹웨어의 설계 및 구현,2000.0
"고교 상업과목 지도를 위한 WBI 설계 및 구현   본 논문은 컴퓨터로 인한 교육매체의 변화에 의하여 새롭게 연구되어지고 있는 WBI의 교수모형을 교수설계의 원리에 의해 학습자의 개인별 특성에 맞게 학습을 습득하게 할 수 있도록 1 : 1 교육을 중점으로 하여 상업계고등학교 상업과를 예로 설계하였다. WBI를 이용한 교육은 학습자들에게 학습동기 및 성취감을 고양시켜 주었을 뿐 아니라 수준별 학습 나아가 개별화 학습을 가능하게 해주었다. 특히, 본 연구에서는 기존의 WBI와 같이 문제 제시와 학습내용 제시를 기본으로 하되， 학습자와 교사간의 상호작용이 이루어지도록 설계와 구현을 하였고， 영역별 학습 성취도를 제시하는데 초점을 두었다.",80.0,고교 상업과목 지도를 위한 WBI 설계 및 구현,2000.0
수행평가 처리시스템 개발   본 논문은 수행평가의 이론적인 조사와 평가 유형을 검토하고 퍼지이론을 이용한 수행평가처리 시스템 모델을 구성하고 설계한 평가처리시스템의 알고리즘을 제시하였다. 이 수행평가처리시스템을 가지고 현재 초등학교 실과교과단원의 수행평가유형을 적용하여 처리한 결과를 도식으로 제시하였다.,81.0,수행평가 처리시스템 개발,2000.0
"HyTime 문서의 객체지향 모델링   하이퍼미디어 문서들은 문서의 구조 정보를 포함하고 있다. 이러한 구조 정보를 이용하여 하이퍼미디어 문서를 저장， 검색하기 위한 모델에 관한 연구가 있어 왔다. 그러나 실제 문서의 상연을 지원하기 위한 모델의 제시가 미비한 실정이다. 본 논문에서는 HyTime 하이퍼미디어 문서를 문서의 구조정보를 이용하여 객체지향 모델링을 하여 상연을 효율적으로 수행할 수 있는 방안을 제안한다. 이를 위하여 HyTime의 응용으로 사용자의 요구에 맞게 뉴스를 제공하는 주문형 뉴스 서비스를 지원하는 시스템을 고려한다. 본 논문에서 제안한 모델링은 주문형 뉴스 서비스뿐만 아니라， 멀티미디어를 지원하는 주문형 웹 기반 교육, 디지털 도서관 등의 하이퍼미디어 옹용 분야에서 활용될 수 있을 것이다",82.0,HyTime 문서의 객체지향 모델링,2000.0
효율적인 웹기반 교육을 위한 네비게이션 화면의 설계 기법   본 논문에서는 교육용 웹 기반 멀티미디어 코스웨어를 구축할 때 고려해야 하는 네비게이션 화면의 설계 방법에 관하여 연구하였다. 코스웨어를 구성하는 정보구조와 각 구조에 적합한 구체적 탐색 기법에 관해 분석하였으며， 이를 바탕으로 효율적인 초등학생용 웹 기반 멀티미디어 코스웨어를 위한 네비게이션 화면의 설계 방법으로 메뉴-연속 조합형 방법을 제안하였다. 그리고， 제안된 화면 설계방법에 따른 구체적인 코스웨어를 구현하여 현장에 적용 분석하였다.,83.0,효율적인 웹기반 교육을 위한 네비게이션 화면의 설계 기법,2000.0
