kor_full,no,title,year
"프레지 학습이 학습동기에 미치는 영향에 관한 연구 프레지, 파워포인트, 학습동기, 프레젠테이션 현재 초등학교에서 가장 많이 사용되는 발표용 소프트웨어는 파워포인트이다. 그러나 단지 지식 전달용으로 파워포인트를 사용하고 있으며, 최근에 소개되고 있는 프레지는 프레젠테이션 소프트웨어로서 일반 사용자에게 무료로 제공되며, 풍부한 기능에 비해 제작 과정이 어렵지 않아 빠른 속도로 사용자 수가 증가하고 있다. 기본적 접근을 달리하는 프레지와 파워포인트를 사용한 프레젠테이션의 특성을 규명하고, 현장 실험으로 디지털 스토리텔링 제작을 통해 프레지와 파워포인트 활용 학습이 학습동기에 미치는 영향을 주의집중, 관련성, 자신감, 만족감의 측면에서 분석하였다.",658.0,프레지 학습이 학습동기에 미치는 영향에 관한 연구,2013.0
"교육용 로봇을 활용한 초등학교 과학교과의 STEAM교육 수업 방안 로봇활용교육, STEAM교육, 마인드스톰, 광합성, 심해탐사 교육과학기술부는 2011년 융합형인재교육의 일환으로 STEAM교육을 발표하였다. 가장 중요한 문제는 “어떻게 STEAM교육의 목표를 달성하는가?”이다. 그래서 본 논문에서는 상황제시를 위한 초등학교 5학년 과학의 광합성 단원의 내용과 “심해탐사로봇”이라는 창의적 주제를 가지고 로봇을 활용한 STEAM교육을 실시하였다. 학생들은 13차시의 로봇기초교육과정을 이수한 후, 10차시의 주제중심 로봇활용교육을 실시하였다. 로봇기초교육과정에서는 로봇을 제어할 때, 정규 수학 또는 과학과목에서 배운 내용을 적용할 수 있도록 구성되었으며, 로봇활용교육과정에서는 산소센서를 이용한 광합성 이해, 브레인스토밍, 아이디어 도출, 로봇 설계, 로봇 제작, 시연 및 발표의 과정으로 구성되었다. 이 두 개의 과정에는 STEAM의 모든 요소가 포함되었다. 모든 수업이 끝난 후, 학부모와 학생들의 교사면담을 통해서 창의성, 학습태도, 학교생활의 많은 부분에서 긍정적인 답변을 얻을 수 있었다. 특히 학교생활과 학습태도가 좋지 않은 학생들이 로봇경연대회에서 우수한 성적을 거둠으로써, 학습의 자신감과 성취감을 가질 수 있었다. 통계적인 수치를 기술하지는 않았지만 이 수업으로 인하여 STEAM교육을 위한 로봇활용교육이 창의·인성, 직업탐색등에 매우 큰 효과가 있음을 알 수 있었다.",659.0,교육용 로봇을 활용한 초등학교 과학교과의 STEAM교육 수업 방안,2013.0
"초등학생들을 위한 계산사고 교육 모델 개발 계산사고, 정보 수집, 계산 수행, 의사 결정, 알고리즘, 초등학생 초등학생들은 매일 정보를 접하면서 생활하고 있다. 또한 초등학생들은 학교 교과 수업에서도 정보를 기반으로 다양한 학습을 하고 있다. 따라서 정보를 기반으로 초등학생들이 일상 생활과 학교 교과에서 계산사고를 하는 것이 중요하다. 지금까지 계산사고에 대한 교육 자료들은 많이 개발되었지만 계산사고를 위한 교육 모델들은 개발되어 있지 않다. 본 연구에서는 초등학생들을 위한 계산사고를 위한 교수 학습 모델을 개발한다. 본 연구에서 제안한 계산사고 교육 모델은 3단계로 구성된다. 첫 번째 단계는 정보 수집단계이다. 두 번째 단계는 계산 수행 단계이다. 세 번째 단계는 의사 결정 단계이다. 의사 결정 단계에서 계산 수행 단계 또는 정보 수집 단계로 순환할 수 있다. 본 연구에서 제안한 모형은 초등 학교에서 계산사고 교육을 위한 효과적인 교수 학습 방법으로 사용될 것이다.",660.0,초등학생들을 위한 계산사고 교육 모델 개발,2013.0
"초등 정보과학 및 수과학 분야 영재학생들의 ICT 활용실태 분석 영재, 정보과학 분야 영재, 수과학 분야 영재, ICT 활용 실태 2012년 8월 경기도 소재 영재학급 중 정보과학전공 OO초등학교 학생 67명과 수과학전공 OO초등학교 학생 38명을 대상으로 2박 3일간의 융합형 정보과학영재캠프를 실시하였으며, 캠프 기간 중에 총 105명의 참여 학생에 대한 ICT 활용실태를 조사하고 이에 대한 특징을 분석하였다. 캠프에 참여한 영재학생들을 대상으로 실시한 ICT 활용실태 관련 설문 문항은 20문항으로 구성하였다. ICT 활용실태 관련 조사 결과의 주요 내용을 요약하면 영재학생들은 평균적으로 7～9세 사이에 컴퓨터 사용을 시작(51.9%)하였으며, 자신의 컴퓨터 활용 수준이 보통(50.0%)이라고 생각하고 있었고, 자신의 학습에 도움이 될 수 있는 다양한 분야의 교육을 받고 싶어 하는 것으로 조사되었다. 정보과학 분야 영재학생들과 수과학 분야 영재학생들과의 차이점을 요약하면 다음과 같다. 첫째, 정보과학 분야 영재학생들은 수과학 분야 학생들보다 컴퓨터 활용 시간이 많았으며, 자신의 컴퓨터 활용능력이 우수하다고 답변한 비율이 높았고, 컴퓨터의 활용이 학습에 도움이 된다고 응답한 비율도 높게 조사되었다. 둘째, 컴퓨터의 사용 측면에서도 정보과학 분야 영재학생들은 교육 및 학습(56.9%)에 사용하는 것이 가장 많았던 반면, 수과학 분야 영재학생들은 여가활동(40.5%)이 가장 많은 것으로 조사되었다. 셋째, 향후 배우고 싶은 컴퓨터 관련 분야에 대한 조사에서도 정보과학 분야 영재학생들은 컴퓨터 프로그래밍(33.8%)이 가장 많은 것으로 조사되었으나, 수과학 분야 영재학생들은 발표자료 작성(26.3%)이 가장 많은 것으로 조사되었다. 결론적으로 영재학생들의 ICT 활용 실태를 분석한 결과 일반적인 부분에서는 두 그룹 간 큰 차이점을 발견할 수 없었으나, 컴퓨터 사용에 대한 자신감, 컴퓨터 사용 분야, 컴퓨터 관련 교육 분야 등에서는 차이가 있는 것으로 조사되었다.",661.0,초등 정보과학 및 수과학 분야 영재학생들의 ICT 활용실태 분석,2013.0
"위키 기반 협동학습이 학습태도와 학업성취도에 미치는 영향 - 사회과를 중심으로 - 웹 2.0, 위키 기반 협동학습, 학습 태도, 학업 성취도 웹 2.0의 발달은 우리 일상과 밀접하게 연계되어 있으며 교육전반에 다양한 변화를 일으키고 있다. 특히 새로운 학습세대는 어려서부터 자연스럽게 웹 2.0의 기술을 접하고 활용함으로써 기존의 학습세대와는 다른 교육방법의 변화를 필요로 하게 되었고, 이들의 특성을 고려한 교육방법 중의 하나로 위키 기반 협동학습은 최근 많이 연구되고 있는 분야이다. 본 논문에서는 사회과에서 위키 기반 협동적 과제를 수행했을 경우 사회과에 대한 학생들의 학습태도와 그에 따른 학업성취도 향상에 관한 관계를 연구하였다.",662.0,위키 기반 협동학습이 학습태도와 학업성취도에 미치는 영향 - 사회과를 중심으로 -,2013.0
"로봇 활용 수학수업의 설계 및 적용 로봇, 프로그래밍, 수학교육 로봇은 프로그래밍 교육의 도구로서 창의적 문제해결능력과 논리적 사고력 신장에 효과적이다. 또한 학습자에게 실제적, 조작적 학습경험을 제공하므로 교과학습의 도구로 활용될 때 학습내용의 구체적 이해를 돕고 능동적인 학습참여를 이끌어 낼 수 있다. 본 연구는 초등학교 수학 수업에서 로봇의 도구적 쓰임에 주안을 두고자 한다. 따라서 로봇의 기능 분석, 기능별 교육적 활용 방안 추출 후 4학년 수학교과와 연계된 수업 액티비티를 개발하였다. 로봇활용 수학수업을 10차시 실시한 후 성취도 평가, 학생 호감도 조사하였다. 연구 결과 성취도에서 유의미한 차이는 확인되지 않았다. 하지만 설문에서 로봇이 수학 수업의 흥미와 적극적 수업참여를 이끌어내며 수학개념을 이해하는 데 도움을 준 것으로 나타났다. 면담 결과에서도 기존의 수학수업에선 찾기 힘든 역동적이고 협력적인 의사소통, 체험적, 실천적인 수업 등의 긍정적 반응이 나타났다.",663.0,로봇 활용 수학수업의 설계 및 적용,2013.0
"학급 SNS와 스마트폰을 활용한 Smart r-Learning 교수학습 모형 개발 및 적용 스마트 교육, 블루투스, 로봇 스마트 러닝의 확대에 따라 다양한 스마트 교육 방법이 초·중등학교에서 시범· 적용되고 있다. 이에 본 연구에서는 학급 SNS와 스마트폰을 활용한 Smart r-Learning 교수학습 모형을 개발․적용하였다. 무선 표준인 블루투스 장비를 스마트폰과 연계하여 학생들이 스마트폰으로 로봇 프로그래밍을 하고 로봇을 제어할 수 있도록 함과 동시에 학급 SNS를 통해 학생들과 교사가 시간의 제약 없이 로봇 교육에 대한 다양한 의견을 서로 교환할 수 있도록 하는 데 주안점을 두었다. 개발된 Smart r-Learning 프로그램을 초등학생들에게 적용한 후 학생들의 창의적 사고력 향상 정도 및 수업 만족도를 조사한 결과 Smart r-Learning 수업에 대한 학생들의 만족도는 96%로 매우 높게 나타났으며 학생들의 창의적 사고력 또한 t-검증에서 유의미하게 향상 된 것으로 확인되었다.",664.0,학급 SNS와 스마트폰을 활용한 Smart r-Learning 교수학습 모형 개발 및 적용,2013.0
"초등학생들을 위한 속력 측정 어플리케이션의 학습 모듈 개발 초등학교 교육과정, 과학 실험, 스마트 폰, 가속도 센서, 속력 학습 초등학생들이 쉽게 스마트폰을 접근할 수 있고 또한 흥미를 가진다. 이러한 스마트폰을 초등학교 학습 도구로 이용하면 학습 효과를 볼 수 있을 것이다. 따라서 스마트폰을 과학 실험의 학습 도구에 이용하면 학습 효과가 좋을 것으로 기대된다. 속력 학습 분야가 초등학생들이 학습하기 어려운 개념이기 때문에 스마트폰 용 속력 학습 어플리케이션으로 많은 실험을 해 보는 것이 필요하다. 본 연구에서 속력 학습을 위한 모듈을 개발한다. 이 모듈은 스마트폰의 가속도 센서에서 데이터를 추출하고, 주어진 시간에 적분하여 속력을 계산한다. 또한 거리도 계산한다. 본 연구에서 제안한 어플리케이션은 학생들이 실험 시 속력 변화를 즉시 확인할 수 있도록 하는 장점이 있다. 본 연구의 장점은 기존의 속력 측정 도구는 실험과 측정 데이터 값이 분리되어 있어 학생들이 재차 속력을 계산해야 하는 번거로움을 극복했다는 점이다.",665.0,초등학생들을 위한 속력 측정 어플리케이션의 학습 모듈 개발,2013.0
"학습부진아 연산능력향상을 위한 모바일 어플 설계 및 구현 모바일 어플, 스마트폰, 학습부진아. 연산능력 본 연구의 목적은 학습 부진아의 연산능력 향상을 위한 스마트 폰 기반 모바일 어플 시스템을 설계 및 구현하는 것이다. 본 시스템의 특징은, 첫째, 학습자의 수준에 맞는 개별화된 학습이 이루어지는 스마트폰기반 시스템이다. 둘째, 학습자들의 동기를 지속시키기 위하여 즉각적인 피드백이 제공된다. 셋째, 연산능력은 꾸준한 연습을 통하여 향상시킬 수 있다는 것에 중점을 둔 지속적이고 반복적인 학습이 가능한 시스템이다. 구현된 본 교육시스템을 초등학교 6학년 수학 학습 부진아에게 적용시킨 결과는 다음과 같다. 첫째, 본 시스템을 활용하여 연산학습을 하는 것에 흥미를 느꼈으며 학습에 대한 내재적 동기가 유발되었다. 둘째, 연산속도가 빨라지고 연산의 정확도가 높아지는 등 학습자의 연산능력이 향상되었다.",666.0,학습부진아 연산능력향상을 위한 모바일 어플 설계 및 구현,2013.0
"초․중학생의 SNS에서의 긍정적․부정적 행동 분석 SNS, 소셜네트워크서비스, 사이버행동, SNS 인식, SNS 의존경향성, SNS 사용동기 SNS는 온라인과 현실 세계의 경계를 다양한 사람들이 연결되어 양방향 소통, 인맥관리, 정보 전달 등의 기능을 하는 사회적 연결망 서비스로써 국내․외 SNS 시장은 지속적인 성장을 해왔으며, 최근에는 그 성장세를 가속화하고 있다. 그러나 SNS에 대한 연구가 성인 중심으로 이루어지고 있어 초․중학생의 사용 실태와 SNS 사이버행동에 대한 연구가 필요하였다. 이에 본 연구에서는 초․중학생들의 SNS 사용실태와 사용동기, SNS의 적극적 기능사용 정도, 의존경향성, SNS에 대한 인식과 SNS에서 이루어지는 사이버행동과의 관계를 조사 분석하였다. 그 결과, 성별과 학년을 불문하고 개인정보도용 행위가 가장 많았으나, 낯선이와 접촉 행위는 학년이 오를수록 또는 사용시간이 많을수록 가장 큰 증가세를 보였다. SNS 의존경향성은 부정적 사이버행동과 가장 높은 정적 상관관계를 보였으며, 부정적 사이버행동 전반에 있어서는 성별에 따른 차이는 유의하지 않았고, 학년에 따른 차이만이 유의하게 나타났다.",667.0,초․중학생의 SNS에서의 긍정적․부정적 행동 분석,2013.0
