kor_full,no,title,year
"데이터에러 검출과 수정에 대한 초등교육자료 개발 초등정보교육, 컴퓨터과학 언플러그드, 데이터 에러 검출과 수정, 활동중심학습, 교육자료 2015 개정 교육과정에 따른 초등학교 소프트웨어교육의 내용에서 큰 변화는 컴퓨터과학 언플러그드교육의 제시이다. 이 교육과정에서 담겨 있는 데이터에러 검출과 수정에 대한 교육자료와 교수법은 부족하여 우리나라 현장학교에 도입하기에 어려움이 있다. 본 연구에서는 이 주제와 관련된 선행 연구를 바탕으로 초등 고학년에 적합한 해밍코드를 활용한 교육자료를 개발하였다. 교육자료의 개발과정은 단계별 학습을 위해 도입부에 카드마술을 소개하고, 해밍코드의 원리를 바탕으로 '에러 검출 및 수정' 교육자료를 활동중심교육으로 구성하였다. 본 연구에서 제시한 교육자료의 현장적용에 대한 평가에서 학습자들은 컴퓨터과학에 대한 이해도를 향상시키는데 긍정적인 영향을 준 것으로 나타났다.",954.0,데이터에러 검출과 수정에 대한 초등교육자료 개발,2018.0
"Humhub 소셜네트워크 소프트웨어를 사용한 온라인 학습 커뮤니티 구축 방안 온라인 학습커뮤니티, 소셜러닝, Humhub 소셜네트워킹 소프트웨어 본 연구에서는 오픈소스 소셜네트워크 소프트웨어인 Humhub를 사용하여 온라인 학습 커뮤니티 사이트를 구축하고, 온라인 사이트에서 그룹을 만들어 그룹내에서 질의 응답을 통한 지식의 사회적 구성이 가능하도록 하였다. 학습 커뮤니티 사이트에 질의 응답에 대한 학습 자료들이 축적되게 함으로써 학습자들이 언제든지 찾아서 학습할 수 있고, 자기 주도적인 학습 공동체를 만들어 지식을 소비하는 것 뿐만 아니라 지식을 재구성 할 수 있는 기회를 제공하였다. 또한 수식 입력이 가능하도록 수식 입력 기능을 개발하여 학습자들이 온라인으로 수식을 사용할 수 있도록 하였다. 온라인 학습 커뮤니티 사이트는 탐구 기반 정보 교육에 활용될 수 있다.",955.0,Humhub 소셜네트워크 소프트웨어를 사용한 온라인 학습 커뮤니티 구축 방안,2018.0
"딥러닝 기반 협력적 문제 해결력 예측 시스템 개발 연구: ICT 요인을 중심으로 컴퓨터 기반 협력적 문제 해결력, ICT 요인, PISA 2015, 딥러닝, 상관분석 본 연구의 목적은 협력적 문제 해결력에 영향을 미치는 PISA(Programme for International Student Assessment) 2015의 ICT 요인을 바탕으로 학생들의 협력적 문제 해결력을 예측하는 시스템을 개발하는 데 있다. PISA 2015의 컴퓨터 기반 협력적 문제 해결력 평가에는 한국에서 5,581명이 참여하였다. 연구방법은 먼저 상관분석을 사용하여 유의미한 변수를 선정하였으며, 딥러닝을 사용하여 협력적 문제 해결력 예측 모델을 생성하였다. 모델 생성 결과 테스트 데이터 셋에 대해 약 95%의 정확도로 협력적 문제 해결력을 예측할 수 있었다. 이 모델을 바탕으로 협력적 문제 해결력 예측 시스템을 설계 및 구현하였으며, 해당 시스템을 사용하여 학습자의 ICT 관련 설문을 통해 협력적 문제 해결력을 예측할 수 있다. 본 연구는 교육에서 ICT 투입 및 사용에 대한 정책 결정에서 빅데이터와 인공지능을 적용할 수 있는 새로운 관점을 제공할 것으로 기대한다.",956.0,딥러닝 기반 협력적 문제 해결력 예측 시스템 개발 연구: ICT 요인을 중심으로,2018.0
"초등 디지털교과서의 교육적 효과 분석 디지털교과서, 인지적 영역, 정의적 영역, 사회적 영역, 심체적 영역, 학습 역량 초등 디지털교과서의 교육적 효과를 분석하기 위해 2014년에 초등학교 3~4학년을 패널로 선정하여 종단연구를 수행하였다. 2016년에 초등학교 5~6학년이 된 학생들을 대상으로 설문조사를 실시하여 인지적 영역, 정의적 영역, 사회적 영역, 심체적 영역, 학습 역량 등을 평가하여 그 효과를 검증하였다. 그 결과, 3년간 디지털교과서를 사용한 5학년 학생들이 2년간 사용한 6학년 학생들보다 교육적 효과가 모든 영역에서 높게 나타났다. 또한, 3년 동안 디지털교과서를 사용하면서 학생들의 심체적 영역을 제외한 모든 영역에서 교육적 효과가 향상된 것으로 분석되었다. 이러한 교육적 효과는 학생들의 성적이 높을수록, 디지털교과서를 더 많이 활용할수록, 교사의 스마트교육 역량이 높을수록 더 높게 나타났다.",957.0,초등 디지털교과서의 교육적 효과 분석,2018.0
"KAIE 컴퓨팅시스템 교육과정에 대한 초등교사 인식 분석 컴퓨팅 시스템, 정보통신기술 소양, 교수역량, 교수방법, SW교육 KAIE 컴퓨팅시스템 교육과정은 정보기기, 운영체제, 정보통신 영역으로 구성되어 있으며 컴퓨터과학에 대한 기본적인 이해와 원리를 다루고 있다. 이러한 교육과정의 성취기준을 달성하기 위해서는 교사의 역할이 무엇보다 중요하다. 따라서 KAIE 컴퓨팅시스템 교육과정과 관련하여 교사의 교수역량에 영향을 미치는 요인을 알아보았다. 연구결과 교사의 정보통신기술 소양을 매개로 한 교사의 교수방법이 컴퓨팅시스템 교육과정의 교수역량에 통계적으로 유의미한 결과를 보였다. 또한 남성교사의 경우 여성교사보다 전체 요인별로 더 높게 인식하는 것으로 나타났다. 그리고 5년 미만과 5~10년 미만 교사 그룹에서 교수역량의 차이가 크게 나타났다. 이러한 결과를 바탕으로 저경력 교사와 여성 교사의 ICT와 SW교수역량을 강화하고 참여를 활성화 할 수 있는 협력적인 SW교수전략 및 멘토 중심의 연수 프로그램 개발이 필요하다.",958.0,KAIE 컴퓨팅시스템 교육과정에 대한 초등교사 인식 분석,2018.0
"지역아동센터를 위한 소프트웨어 교육 프로그램 운영 및 효과 지역아동센터, 소프트웨어 교육, 아동 복지 본 연구의 목적은 G지역 지역아동센터를 대상으로 찾아가는 SW 놀이터 프로그램을 운영하면서 아동센터 학생들이 SW 교육에 대한 인식의 변화를 통해 SW 교육에 대해 흥미를 붙이고 학습해 나가는 과정을 살펴보고자 하였다. 지역아동센터내의 학생들은 학년과 나이가 다양하므로 수준별 교육과정과 교수학습 과정안을 제시하였다. 그 결과 SW 교육에 대한 학생들의 태도와 만족도가 높아졌고, 소외계층을 위한 교육 프로그램이 절실히 필요함을 알 수 있었다.",959.0,지역아동센터를 위한 소프트웨어 교육 프로그램 운영 및 효과,2018.0
"학습자의 컴퓨터 문제해결 선호방법 분석 SW교육, SW교육 실습, 컴퓨터 문제해결, 컴퓨터 오류 해결, 컴퓨터 실습 성공적인 학습 성과를 위해 동료 학습자간의 상호 협력 및 도움은 매우 중요한 요소이지만 학생들은 점점 혼자 해결하려는 경향이 나타나므로 학생들의 컴퓨터 문제해결 선호 방법 및 상호 관계성 등을 조사하여 이에 관한 학생들의 생각을 파악하고 학생들에게 알맞은 실습지도를 할 필요가 있다. 그러므로 본 논문에서는 K교육대학교 학생 231명을 대상으로 컴퓨터 사용 중 어려움을 겪을 때 선호하는 해결 방법 및 학생들 상호 관계성을 분석한 결과, 컴퓨터 사용 중 어려움 발생정도가 적을수록 컴퓨터 활용능력이 높을수록 학년이 올라갈수록 스스로 해결하는 방법을 선호하였다. 그리고 가족 및 친척 등 친밀도가 높은 혈연관계에게 직접 물어보는 방법과 인터넷을 활용하여 스스로 해결하는 방법에 만족도가 높았다. 또한, 학과동기생 사회연결망 분석을 통해 학과 안에서 컴퓨터 문제해결 관계망을 파악할 수 있어 동료 학습자 선정시 참고자료로 활용할 수 있으므로 개인별 맞춤형 컴퓨터 교육실습 운영에 도움을 줄 수 있을 것이다.",960.0,학습자의 컴퓨터 문제해결 선호방법 분석,2018.0
"언플러그드 활동의 체계적 문헌고찰에 관한 연구 언플러그드 활동, 체계적 문헌고찰, 소프트웨어교육, 알고리즘, 컴퓨터과학 언플러그드 활동의 교육적 효과 및 향후 방향에 대하여 고찰하기 위해 2007년부터 2016년까지 국내 학술지 및 학위논문을 대상으로 체계적 문헌고찰을 실시하였다. 체계적 문헌고찰을 위한 데이터베이스는 RISS, KISS, E-article의 세 종류를 활용하였으며 ‘언플러그드’, ‘놀이중심’ 등의 옵션으로 검색을 실시하였다. 체계적 문헌고찰 연구방법에서 선정한 프로토콜에 따라 모니터링하고 추출한 결과 최종 선정된 논문은 37편이었으며 연구현황, 연구 대상, 연구 방법, 연구 주제어, 학습 유형, 교육 방법, 연구 효과의 측면에서 분석을 실시하였다. 언플러그드 활동은 초등학생을 대상으로 한 연구가 가장 많으며 교육적 효과로는 학업성취도 및 문제해결력, 논리적 사고력이 가장 많이 나타났다. 정의적 영역에서는 흥미, 호기심, 동기 부여 측면이 가장 많았다. 문헌분석 결과를 기초로 언플러그드 활동이 지닌 특성 및 시사점을 논의하였다.",961.0,언플러그드 활동의 체계적 문헌고찰에 관한 연구,2018.0
"SW교육에 참가하는 학생의 학습 지속의도에 미치는 변인에 관한 연구 SW교육, 학습의도, 기술수용모형 이 연구의 목적은 SW교육에 참가하는 학생들의 학습 지속의도에 미치는 변인을 규명하는 것이었다. 이를 위해 기술수용모형에 기반하고 IT 도입 관련 기존 연구를 참고하여 주관적 규범, 활동촉진조건, 프로그래밍 관련 자기효능감, 지각된 용이성, 지각된 유용성을 요인으로 설정하고, 이 요인과 학습 지속의도 간의 구조적 인과관계를 규명하려 하였다. 연구 대상은 SW교육에 참가하는 초등학생 총 204명 대상이며, 1달간 웹 설문조사를 실시하였다. 이 연구에서 설정한 8개의 가설 중 ‘주관적 규범은 지각된 용이성에 정(+)의 영향을 미칠 것이다.’와 ‘지각된 용이성은 학습지속의도에 정(+)의 영향을 미칠 것이다.’ 라는 2개의 가설은 기각되었다. 연구 결과 특징적인 점으로는 첫째, 지각된 용이성은 학습 지속의도에 직접적인 영향을 주지 않고 지각된 유용성을 매개로 간접적으로 영향을 주는 것으로 나타났다. 둘째, 학습 지속의도를 높이기 위해서는 직접적인 설명력이 가장 큰 요인은 프로그래밍 관련 자기효능감으로 나타났다. 이 연구 결과를 토대로 초등학생 SW교육의 효율적 지원을 위해서는 SW교육의 유용성과 학생들의 프로그래밍 자기효능감을 향상시키는 것이 중요하다는 것을 알 수 있었다.",962.0,SW교육에 참가하는 학생의 학습 지속의도에 미치는 변인에 관한 연구,2018.0
"초등 예비교사의 소프트웨어 교육 관련 경험과 이해도 분석 소프트웨어 교육 실태, 초등 예비교사의 경험, 초등 예비교사의 이해 SW교육의 성패는 교사들의 역량과 이해에 의존하기에 다수의 교육대학에서 예비교사를 대상으로 SW교육을 실시하고 있다. 본 연구는 예비교사의 프로그래밍 학습 경험과 SW교육 교육과정 및 교육효과에 대한 이해의 실태를 분석하였으며, 연구 대상은 C교육대학교에 재학 중인 294명의 3∼4학년 학생들이었다. ‘프로그래밍 학습 경험’과 관련해서, 다수가 프로그래밍에 대한 흥미, 유용성, 지속적 학습 의지의 측면에서 긍정적으로 응답하였으나, 프로그래밍 경험에 만족하지 못하며, 프로그래밍을 어렵게 여기고, 자신의 프로그래밍 수준을 낮게 평가하는 것으로 밝혀졌다. ‘SW교육 관련 교육과정 이해’에 대해서는 다수가 SW교육의 필요를 인정하고, 배정된 시간이 불충분하다고 이해하였으며, SW교육을 실과 교과에서 실시하는 것에 대해서는 긍정과 부정적인 이해가 고루 나뉜 편이었다. 이와 비교할 때, SW교육의 개념 및 특성 그리고 교육과정의 세부 내용들에 대해서는 이해가 부족한 것으로 밝혀졌다. ‘SW교육의 효과 이해’와 관련해서는 문제해결력, 창의력 등을 포함한 6가지 효과 모두에 대해서 다수가 긍정적으로 이해하고 있는 것으로 밝혀졌다. 이와 더불어서 심화전공계열별로 차이가 있는지를 분석한 결과, 프로그래밍 학습 경험, SW교육 관련 교육과정 이해 그리고 SW교육 효과 이해와 관련한 다수의 항목들에 대해서 전공계열별로 유의미한 차이가 있는 것으로 밝혀졌다. 연구 결과에 기초하여, 예비교사를 대상으로 한 SW교육에서 개선해야 할 사항들을 제안하였다.",963.0,초등 예비교사의 소프트웨어 교육 관련 경험과 이해도 분석,2018.0
