kor_full,no,title,year
"초등 컴퓨터 교과교육의 전문성 신장 방안   컴퓨터 교육은 제7차 교육과정에 이르러 교과교육으로서 그 걸음마를 시작하였다. 지금까지 컴퓨터 교육은 많은 발전이 있어왔지만 교과로서의 컴퓨터 교육은 많은 문제들을 가지고 있었다. 따라서 본 논문은 초등학교에서 컴퓨터 교과교육의 현황을 분석하고, 컴퓨터 교과교육의 체계화를 위한 이론적 기저를 제공한다. 이를 위하여 현재 초등학교 컴퓨터 교과교육을 교육과정, 인프라, 인적자원, 학습자, 지원체제, 콘텐츠의 관점에서 현황과 문제점을 분석하였다. 그리고 컴퓨터과 교육의 전문성을 신장하기 위한 컴퓨터과 교육의 개념과 구조, 학문 영역 등을 탐구하였으며, 교육대학교의 컴퓨터 교과교육 현황과 개선방안을 제안하였다.",242.0,초등 컴퓨터 교과교육의 전문성 신장 방안,2005.0
"교실 수업을 위한 웹 브라우저의 설계 및 구현   최근 초․중등학교에서는 웹을 교실 수업에 적극적으로 활용하고 있다. 웹을 활용하기 위해서는 필수적으로 웹 브라우저를 이용하여야 하는데, 대부분의 교실에서는 마이크로소프트사에서 제공하는 인터넷 익스플로러 웹 브라우저를 사용하고 있다. 이 웹 브라우저는 일반인을 위한 것으로 초․중등학교 교실 수업에서 필요한 기능은 부족한 면이 적지 않다고 할 수 있다. 이와 같은 부족한 점을 해소하기 위하여, 본 연구에서는 기존에 사용하던 인터넷 익스플로러 웹 브라우저의 불편한 점과 이에 대한 개선 방안을 제시하고 이를 설계에 반영하여 실제 사용 가능한 웹 브라우저를 구현하였다. 구현한 웹 브라우저는 초․중등학교 현장 적용을 통해 높은 사용자 만족도가 있음을 확인하였다. 이 웹 브라우저는 우리나라의 초․중등학교 교사와 학생들에게 웹을 보다 효율적이고 효과적으로 수업에 활용하는데 도움을 줄 수 있을 것으로 기대된다.",243.0,교실 수업을 위한 웹 브라우저의 설계 및 구현,2005.0
"학급 홈페이지를 활용한 사이버 상담실 구축 및 운영   사이버 상담실에 대한 다수의 연구를 통해 밝혀진 사이버 상담실 운영의 필요성과 장점으로 인해 사이버 상담실을 운영하는 사례가 늘어나고 있다. 그러나 사이버 상담실은 장점만 있는 것이 아니고 익명성으로 인한 단회적 접근, 관계 형성의 어려움 등과 같은 많은 문제점을 갖기도 한다. 본 연구에서는 사이버 상담실 운영의 장점은 살리고 단점을 보완할 수 있는 사이버 상담실 운영 방안을 연구해 보고자 학급 홈페이지를 활용한 사이버 상담실을 구축하고 운영하였다. 그 결과, 학급 홈페이지를 통한 사이버 상담실 운영은 다양한 상담 방법을 제공하여 아동과 교사, 학부모의 상담 욕구를 충족시켜 주었고, 사이트온 기능을 이용하여 적극적인 상호작용을 유발할 수 있었으며, 학급 홈페이지의 관심을 끌만한 메뉴 구성은 아동과 학부모를 사이버 상담실까지 유도하는데 효과적이었고, 이메일 상담보다는 비밀게시판과 상담사례 제공이 오히려 더 선호하는 상담도구였다. 또한 상담 아동에 대한 사전 정보 습득, 계속적인 관찰이 가능한 환경 등은 상담 효과를 높이는데 기여하여서 기존 상담실의 문제점들을 해소할 수 있었다.",244.0,학급 홈페이지를 활용한 사이버 상담실 구축 및 운영,2005.0
"NEIS시스템 수행평가를 위한 데이터마이닝 기술을 적용한 루브릭 자동제작 프로그램 설계 및 구현   본 연구는 학습자 특성을 고려한 교사의 수행평가기준 선택 및 개발을 돕기 위한 툴의 설계 및 개발을 목적으로 한다. 본 연구에서는 데이터마이닝의 분류 및 연관규칙 탐사 기법을 적용하여 교사의 선택 경향과 학생의 특성에 따른 수행평가 유형을 분석하였으며, 이를 통하여 기존 루브릭의 활용 및 신규개발에 대한 적용 방안을 제공하였다. 학습자의 환경, 관심 및 능력을 고려한 수행평가기준의 개발 및 활용은 데이터마이닝의 “분류”를 통한 학습자 중심의 루브릭 적용으로 가능하다. 또한 교사의 학습영역별로 축적된 루브릭 선택 성향을 연관규칙을 통해 추출하여 교수자의 루브릭 선택을 지원함으로써 수행평가에 소요되는 노력과 시간을 경감시키는 효과가 있다. 수행평가나 루브릭간의 연관성과 학생의 특성 및 성취도에 따라 수행평가를 분류하는 본 프로그램은 교육행정 정보시스템(National Education Information System; NEIS)의 수행평가 요소와 연계하여 교수자의 루브릭 선택, 변경 및 생성을 지원한다.",245.0,NEIS시스템 수행평가를 위한 데이터마이닝 기술을 적용한 루브릭 자동제작 프로그램 설계 및 구현,2005.0
"초등학생들이 사용하는 채팅 언어의 분석   본 연구에서는 초등학생들이 사용하는 채팅 언어를 분석하고 이를 통해 발견된 특성을 제시하며, 나아가 이를 해결할 수 있는 방안을 제안한다. 채팅언어의 분석은 문장들 간의 유기적 관계를 고려하여 형식상, 내용상, 통계상의 특성으로 구분하여 분석한다. 분석 결과로 유아발음으로 변형되어 쓰기, 음절의 앞 뒤 바꾸어 쓰기, 상대방이 불분명한 대화와 같은 새로운 특성이 발견되었다. 분석 결과를 통하여 언어의 오용을 최소화하고, 아동의 정서발달에 긍정적인 채팅 문화를 정착시키기 위해 채팅 관련 컴퓨터 시스템적 방안을 제안한다.",246.0,초등학생들이 사용하는 채팅 언어의 분석,2005.0
"과학영재교육원 기초반을 위한초등 정보과학영재 교육과정 개발   본 논문에서는 초등 정보과학영재를 위한 교육과정을 개발하기 위하여 다음과 같은 연구를 수행하였다. 첫째, 현재 각 대학 부설 과학영재교육원에서 실시하고 있는 초등 정보과학영재를 대상으로 하는 교육내용을 분석하였다. 둘째, 재량 및 특활 시간에 이루어지고 있는 ICT 교육과정 분석을 통해 초등 정보과학영재를 위한 교육 요소를 추출하였다. 셋째, 초등 정보과학영재를 위한 교육과정을 실제 교육에 효과적으로 적용하기 위해서 교육내용을 여러 가지 영역으로 분류하였으며 각각의 영역에 따른 학습주제를 원격교육, 참여교육, 집중교육으로 분류하였다. 넷째, 연간 교육일정에 따른 초등 정보과학영재를 위한 교육과정을 개발하였다.",247.0,과학영재교육원 기초반을 위한초등 정보과학영재 교육과정 개발,2005.0
"유비쿼터스 학습(u-Learning)을 위한 미디에이터 기반의 분산정보 활용방법   컴퓨터와 통신 기술이 발전함에 따라 네트워크를 통한 일반 사용자들의 컴퓨터 활용 빈도와 요구하는 데이터의 양이 급격히 증가되었다. 이에 따라 최근의 교육 시스템들은 정보의 활용성을 향상시키기 위하여 이질적인 시스템들을 의미상으로 연결하고 있다. 따라서 최근의 웹 기반 교수-학습은 학습자 스스로 학습 내용, 학습 시간 및 학습 순서를 선택하고 조직하는 유비쿼터스 학습방향으로 나아가고 있다. 즉, 학습자 개개인의 특성(선수 지식, 학습 양식, 흥미, 관심)에 맞는 적응적인 교수-학습 환경을 제공하는 방향으로 변화되고 있다. 본 논문은 유비쿼터스 학습 환경에서 다양한 분산정보의 통합을 위하여 사용자들이 요구하는 학습내용을 각 지역서버의 자치성을 유지하면서 효과적으로 학습하기 위한 미디에이터내의 처리방법에 대해 제안한다. 또한 과거와 최근의 학습내용의 활용형태가 다양하게 변할 수 있으므로 시간에 따른 감쇄율을 활용빈도에 적용하여 최근의 활용빈도의 변화에 민감하게 반응하고 활용형태의 변화에 따라 적응적으로 학습내용을 사용할 수 있는 방법을 제안한다.",248.0,유비쿼터스 학습(u-Learning)을 위한 미디에이터 기반의 분산정보 활용방법,2005.0
"초등 정보과학영재를 위한 판별 방안 연구   본 논문에서는 초등정보과학영재의 판별 방안을 제안하기 위하여 수행한 연구는 아래와 같다. 첫째, 초등 정보과학영재의 정의와 판별을 위해 영재에 대한 이론적 연구를 시행하고, 여러 학자들의 이론과 수학․과학영재의 판별원칙․요소․절차를 바탕으로 하여 초등 정보과학영재의 판별원칙․요소․절차를 재구성하여 새로운 초등 정보과학영재의 판별방법을 제안한다. 둘째, 초등 정보과학영재의 판별절차와 그에 따른 내용을 정의하고, 6학년들을 대상으로 3단계에 걸친 관찰 및 평가를 통해 영재판별을 실시한다. 셋째, 판별절차에 의해 정해진 영재집단과 타 초등학교의 수학․과학 학업우수자인 일반집단과의 과제 성취를 비교, 분석하여 타당도를 분석한다.",249.0,초등 정보과학영재를 위한 판별 방안 연구,2005.0
"컴퓨터 소양능력의 신장을 위한 동료교수법의 활용   초등학생의 컴퓨터 소양능력을 신장시키기 위한 동료 교수법은 학습자가 교사가 구안한 컴퓨터소양교육내용을 다른 학습자에게 돕고 가르치면서 학습하는 방법으로, 학습자들이 서로 결과를 공유할 뿐만 아니라, 그 결과를 얻기 위한 과정도 함께 진행하며 협력한다. 본 연구에서 동료교수법을 적용한 결과 컴퓨터 소양능력이 신장됨을 알 수 있었다. 부차적으로 컴퓨터 소양에 대한 흥미가 높아져 학습 이후에 발전적으로 학습하였고, 상호간의 신뢰가 두터우며, 조력하는 학습 분위기가 전 교과에 확산되었다. 꾸준한 연구가 지속되어 전 학년 컴퓨터 소양교육에 기여할 수 있기를 기대한다.",250.0,컴퓨터 소양능력의 신장을 위한 동료교수법의 활용,2005.0
"C2 아키텍처를 이용한 웹 기반 성적처리 시스템   웹 기반 학습시스템은 현재까지 전통적인 프로세스에 따라 구현되었다. 그러나 이러한 방법은 시스템 개발에서 비효율성을 갖으며, 개발이후에도 운영 및 관리에 어려움을 준다. 따라서 웹 기반 교육시스템에서도 컴포넌트 기반 개발방법의 도입이 필요하다. 본 연구에서는 컴포넌트 합성에 의한 성적처리 시스템을 구축하였다. 컴포넌트는 Java Beans로 구현하였으며, 합성 방법은 C2 아키텍처를 이용하였다. 이는, 각 컴포넌트의 합성을 통하여 전체 성적처리 시스템을 구축함으로서 웹 기반 학습 시스템에서도 컴포넌트 기반 개발방법의 적용 가능성을 보였다.",251.0,C2 아키텍처를 이용한 웹 기반 성적처리 시스템,2005.0
