eng_full,no,title,year
Guest Editorial    ,265.0,Guest Editorial,2009.0
Myth 1: The Gifted and Talented Constitute One Single Homogeneous Group and Giftedness Is a Way of Being That Stays in the Person Over Time and Experiences    ,266.0,Myth 1: The Gifted and Talented Constitute One Single Homogeneous Group and Giftedness Is a Way of Being That Stays in the Person Over Time and Experiences,2009.0
"Myth 2: The Gifted Constitute 3% to 5% of the Population. Moreover, Giftedness Equals High IQ, Which Is a Stable Measure of Aptitude Spinal Tap Psychometrics in Gifted Education    ",267.0,"Myth 2: The Gifted Constitute 3% to 5% of the Population. Moreover, Giftedness Equals High IQ, Which Is a Stable Measure of Aptitude Spinal Tap Psychometrics in Gifted Education",2009.0
Myth 3: A Family of Identification Myths Your Sample Must Be the Same as the Population. There Is a Silver Bullet in Identification. There Must Be Winners and Losers in Identification and Programming    ,268.0,Myth 3: A Family of Identification Myths Your Sample Must Be the Same as the Population. There Is a Silver Bullet in Identification. There Must Be Winners and Losers in Identification and Programming,2009.0
Myth 4: A Single Test Score or Indicator Tells Us All We Need to Know About Giftedness    ,269.0,Myth 4: A Single Test Score or Indicator Tells Us All We Need to Know About Giftedness,2009.0
Myth 5: Creativity Is Too Difficult to Measure    ,270.0,Myth 5: Creativity Is Too Difficult to Measure,2009.0
Myth 6: Cosmetic Use of Multiple Selection Criteria    ,271.0,Myth 6: Cosmetic Use of Multiple Selection Criteria,2009.0
"Myth 7: Differentiation in the Regular Classroom Is Equivalent to Gifted Programs and Is Sufficient Classroom Teachers Have the Time, the Skill, and the Will to Differentiate Adequately    ",272.0,"Myth 7: Differentiation in the Regular Classroom Is Equivalent to Gifted Programs and Is Sufficient Classroom Teachers Have the Time, the Skill, and the Will to Differentiate Adequately",2009.0
Myth 8: The Patch-On Approach to Programming Is Effective    ,273.0,Myth 8: The Patch-On Approach to Programming Is Effective,2009.0
Myth 9: There Is a Single Curriculum for the Gifted    ,274.0,Myth 9: There Is a Single Curriculum for the Gifted,2009.0
Myth 10: Examining the Ostrich Gifted Services Do Not Cure a Sick Regular Program    ,275.0,Myth 10: Examining the Ostrich Gifted Services Do Not Cure a Sick Regular Program,2009.0
"Myth 11: A Comprehensive Continuum of Gifted Education and Talent Development Services Discovering, Developing, and Enhancing Young People's Gifts and Talents    ",276.0,"Myth 11: A Comprehensive Continuum of Gifted Education and Talent Development Services Discovering, Developing, and Enhancing Young People's Gifts and Talents",2009.0
Myth 12: Gifted Programs Should Stick Out Like a Sore Thumb    ,277.0,Myth 12: Gifted Programs Should Stick Out Like a Sore Thumb,2009.0
Myth 13: The Regular Classroom Teacher Can Go It Alone    ,278.0,Myth 13: The Regular Classroom Teacher Can Go It Alone,2009.0
Myth 14: Waiting for Santa Claus    ,279.0,Myth 14: Waiting for Santa Claus,2009.0
Myth 15: High-Ability Students Don't Face Problems and Challenges    ,280.0,Myth 15: High-Ability Students Don't Face Problems and Challenges,2009.0
Myth 16: High-Stakes Tests Are Synonymous With Rigor and Difficulty    ,281.0,Myth 16: High-Stakes Tests Are Synonymous With Rigor and Difficulty,2009.0
Myth 17: Gifted and Talented Individuals Do Not Have Unique Social and Emotional Needs    ,282.0,Myth 17: Gifted and Talented Individuals Do Not Have Unique Social and Emotional Needs,2009.0
Myth 18: It is Fair to Teach all Children the Same Way    ,283.0,Myth 18: It is Fair to Teach all Children the Same Way,2009.0
Myth 19: Is Advanced Placement an Adequate Program for Gifted Students?    ,284.0,Myth 19: Is Advanced Placement an Adequate Program for Gifted Students?,2009.0
"Parenting Gifted and Talented Children: Conceptual and Empirical Foundations parenting; Triple P; parenting programs; family intervention There is a paucity of research focusing on the needs of gifted children and their families, in particular, there is a lack of empirically supported parenting strategies to help parents in parenting their gifted child. This article provides an overview of the literature on difficulties experienced by parents of gifted and talented children, followed by a description of the development of a parenting program designed specifically for this population. Qualitative data from a survey of parents of gifted and talented children are presented to identify key themes for supporting and assisting parents. Gifted and Talented Triple P is a customized version of Triple P-Positive Parenting Program, consisting of nine sessions, specifically tailored for the needs of parents of gifted and talented children. The program is described and the clinical implications and future research directions in assisting parents in parenting their gifted and talented child are discussed.",285.0,Parenting Gifted and Talented Children: Conceptual and Empirical Foundations,2009.0
"Dimensionality and Typology of Perfectionism: The Use of the Frost Multidimensional Perfectionism Scale With Chinese Gifted Students in Hong Kong perfectionism; dimensions; perfectionist types; gifted students; Hong Kong This study investigated the dimensionality and typology of perfectionism based on the Frost Multidimensional Perfectionism Scale with a sample of 380 Chinese gifted students in Hong Kong. Confirmatory factor analyses supported a five-dimensional model that includes constructs of personal standards, parental expectations, parental criticism, concern over mistakes and doubts, and organization. Clustering procedures yielded three clusters of students interpreted as unhealthy perfectionists, healthy perfectionists, and nonperfectionists. Unhealthy perfectionists had pervasively high scores on all five dimensions, healthy perfectionists scored high on standards and organization and low on parental criticism and concern over mistakes and doubts, and nonperfectionists had pervasively low scores on all five dimensions. Implications of the findings for future research on perfectionism and the promotion of positive perfectionism are discussed.",286.0,Dimensionality and Typology of Perfectionism: The Use of the Frost Multidimensional Perfectionism Scale With Chinese Gifted Students in Hong Kong,2009.0
"The Impact of Advanced Curriculum on the Achievement of Mathematically Promising Elementary Students mathematics; curriculum; elementary; mathematically promising The primary aim of Project M-3: Mentoring Mathematical Minds was to develop and field test advanced units for mathematically promising elementary students based on exemplary practices in gifted and mathematics education. This article describes the development of the units and reports on mathematics achievement results for students in Grades 3 to 5 from I I urban and suburban schools after exposure to the curriculum. Data analyses indicate statistically significant differences favoring each of the experimental groups over the comparison group on the ITBS (Iowa Tests of Basic Skills) Concepts and Estimation Test and on Open-Response Assessments at all three grade levels. Furthermore, the effect sizes range from 0.29 to 0.59 on the ITBS Concepts and Estimation Scale and 0.69 to 0.97 on the Open-Response Assessments. These results indicate that these units, designed to address the needs of mathematically promising students, positively affected their achievement.",287.0,The Impact of Advanced Curriculum on the Achievement of Mathematically Promising Elementary Students,2009.0
"Self-Regulated Learning and Instructional Factors in the Scientific Inquiry of Scientifically Gifted Korean Middle School Students self-regulated learning; scientific iniquity; the scientifically gifted This correlational study investigated the direct and indirect effects of instructional factors and motivational and cognitive components of self-regulated learning on scientific inquiry performance in a sample of scientifically gifted middle school students. A total of 166 students were selected from nine gifted classes in the public school system with after-school enrichment programs in Korea. Students responded to self-report measures of mastery-oriented learning goals, self-efficacy, self-regulatory strategy use, and inquiry activities in science class. Performance data were obtained from work on a scientific inquiry task. Results of a path analysis revealed that Students' self-efficacy and perceived degree of inquiry activities in science class were the only factors directly influencing their scientific inquiry skills. Whereas open inquiry learning that allows for choices and decisions in students' inquiry procedure directly influenced use of self-regulatory strategies, the extent of inquiry activities directly influenced self-efficacy. Self-regulatory strategy use was not a significant predictor for scientific inquiry skills. Based on the results, implications for future science gifted education are discussed.",288.0,Self-Regulated Learning and Instructional Factors in the Scientific Inquiry of Scientifically Gifted Korean Middle School Students,2009.0
Biography: A brief history    ,289.0,Biography: A brief history,2009.0
"Effect Sizes in Gifted Education Research Effect Size; Quantitative Methods; Statistical Significance; Gifted Education Research; Research Reporting Recent calls for reporting and interpreting effect sizes have been numerous, with the 5th edition of the Publication Manual of the American Psychological Association (2001) calling for the inclusion of effect sizes to interpret quantitative findings. Many top journals have required that effect sizes accompany claims of statistical significance. However, too often reports of data analyses in gifted education rely on statistical significance without reporting effect size indices to help interpret quantitative findings. Without a supporting effect size index, erroneous interpretation of results can occur. This Methodological Brief addresses this concern and provides examples and guidance concerning using effect sizes in gifted education quantitative research.",290.0,Effect Sizes in Gifted Education Research,2009.0
"Competitive Goal Orientations, Quality, and Stability in Gifted and Other Adolescents' Friendships A Test of Sullivan's Theory About the Harm Caused by Rivalry   Competitive goal orientations were rated by self, peers, and teachers for 38 gifted- and 38 regular-program, same-sex, friendship dyads (19 female and 19 male) from grades 7 and 8 (N = 152). Gifted dyads were reassessed on friendship quality and stability at the end of the school year and after the summer. Gifted students were more task-oriented and comparison students more other-referenced. Task-orientation was related to fewer friendship conflicts, more friendly competition, and, for gifted students, greater friendship stability. Being other-referenced was related to negative friendship qualities and unstable friendships regardless of sex, grade, or program, and instability in gifted female students' friendships. Friends reporting positive friendship qualities at the end of the school year more likely remained friends over the summer. Comparison group friendships had more numerous positive qualities (companionship, help, security, closeness) than those of gifted adolescents. Competitive goal orientation rather than competition itself affects friendship success.",291.0,"Competitive Goal Orientations, Quality, and Stability in Gifted and Other Adolescents' Friendships A Test of Sullivan's Theory About the Harm Caused by Rivalry",2009.0
